"","Location","TMAX","TMIN","TAVG","AWND","AWDR","PRCP","SNOW","Date"
"482","Albuquerque",194,39,"104","13","","0","0","2017-11-23"
"483","Albuquerque",206,17,"106","17","","0","0","2017-11-24"
"484","Albuquerque",200,61,"118","19","","0","0","2017-11-25"
"485","Albuquerque",200,39,"112","15","","0","0","2017-11-26"
"486","Albuquerque",200,33,"105","22","","0","0","2017-11-27"
"487","Albuquerque",150,56,"122","54","","0","0","2017-11-28"
"488","Albuquerque",133,6,"66","19","","0","0","2017-11-29"
"489","Albuquerque",133,56,"95","26","","0","0","2017-11-30"
"490","Albuquerque",144,50,"95","","","0","","2017-12-01"
"492","Flagstaff",117,6,"","34","","0","0","2017-11-07"
"493","Flagstaff",156,-49,"","13","","0","0","2017-11-08"
"494","Flagstaff",161,-21,"","27","","0","0","2017-11-09"
"495","Flagstaff",156,-32,"","31","","0","0","2017-11-10"
"496","Flagstaff",167,-21,"","23","","0","0","2017-11-11"
"497","Flagstaff",167,-43,"","12","","0","0","2017-11-12"
"498","Flagstaff",183,-10,"","17","","0","0","2017-11-13"
"499","Flagstaff",178,-32,"","23","","0","0","2017-11-14"
"500","Flagstaff",156,-43,"","26","","0","0","2017-11-15"
"501","Flagstaff",156,-16,"","33","","0","0","2017-11-16"
"502","Flagstaff",94,-5,"","46","","3","0","2017-11-17"
"503","Flagstaff",78,-93,"","41","","0","0","2017-11-18"
"504","Flagstaff",128,-121,"","11","","0","0","2017-11-19"
"505","Flagstaff",156,-71,"","17","","0","0","2017-11-20"
"506","Flagstaff",167,-38,"","28","","0","0","2017-11-21"
"507","Flagstaff",178,-5,"","28","","0","0","2017-11-22"
"508","Flagstaff",217,-43,"","8","","0","0","2017-11-23"
"509","Flagstaff",206,-21,"","24","","0","0","2017-11-24"
"510","Flagstaff",228,-32,"","7","","0","0","2017-11-25"
"511","Flagstaff",206,-27,"","15","","0","0","2017-11-26"
"512","Flagstaff",156,-10,"","61","","0","0","2017-11-27"
"513","Flagstaff",111,-60,"","23","","0","0","2017-11-28"
"514","Flagstaff",122,-27,"","19","","0","0","2017-11-29"
"515","Flagstaff",150,22,"","14","","0","0","2017-11-30"
"516","Flagstaff",150,-11,"","","","0","0","2017-12-01"
"518","Las Vegas",217,106,"","22","","0","0","2017-11-07"
"519","Las Vegas",200,72,"","21","","0","0","2017-11-08"
"520","Las Vegas",261,94,"","27","","0","0","2017-11-09"
"521","Las Vegas",256,89,"","30","","0","0","2017-11-10"
"522","Las Vegas",233,111,"","28","","0","0","2017-11-11"
"523","Las Vegas",194,100,"","18","","0","0","2017-11-12"
"524","Las Vegas",211,83,"","17","","0","0","2017-11-13"
"525","Las Vegas",222,94,"","19","","0","0","2017-11-14"
"526","Las Vegas",200,89,"","14","","0","0","2017-11-15"
"527","Las Vegas",267,106,"","45","","0","0","2017-11-16"
"528","Las Vegas",244,117,"","80","","0","0","2017-11-17"
"529","Las Vegas",161,72,"","33","","0","0","2017-11-18"
"530","Las Vegas",172,39,"","22","","0","0","2017-11-19"
"531","Las Vegas",178,50,"","13","","0","0","2017-11-20"
"532","Las Vegas",222,83,"","15","","0","0","2017-11-21"
"533","Las Vegas",261,111,"","14","","0","0","2017-11-22"
"534","Las Vegas",261,106,"","14","","0","0","2017-11-23"
"535","Las Vegas",250,106,"","12","","0","0","2017-11-24"
"536","Las Vegas",250,100,"","14","","0","0","2017-11-25"
"537","Las Vegas",244,106,"","13","","0","0","2017-11-26"
"538","Las Vegas",222,117,"","72","","0","0","2017-11-27"
"539","Las Vegas",172,94,"","40","","0","0","2017-11-28"
"540","Las Vegas",200,89,"","24","","0","0","2017-11-29"
"541","Las Vegas",194,67,"","21","","0","0","2017-11-30"
"543","Fresno",200,50,"117","10","","0","0","2017-11-07"
"544","Fresno",233,78,"138","26","","0","0","2017-11-08"
"545","Fresno",222,111,"176","33","","0","0","2017-11-09"
"546","Fresno",228,117,"167","32","","0","0","2017-11-10"
"547","Fresno",206,83,"139","10","","0","0","2017-11-11"
"548","Fresno",194,94,"137","6","","0","0","2017-11-12"
"549","Fresno",206,67,"130","9","","0","0","2017-11-13"
"550","Fresno",194,89,"141","6","","0","0","2017-11-14"
"551","Fresno",211,94,"146","28","","0","0","2017-11-15"
"552","Fresno",222,167,"193","46","","0","0","2017-11-16"
"553","Fresno",178,83,"168","47","","53","","2017-11-17"
"554","Fresno",183,61,"116","6","","0","0","2017-11-18"
"555","Fresno",183,50,"109","8","","0","0","2017-11-19"
"556","Fresno",200,89,"133","17","","0","0","2017-11-20"
"557","Fresno",217,106,"156","6","","0","0","2017-11-21"
"558","Fresno",244,78,"150","6","","0","0","2017-11-22"
"559","Fresno",239,94,"157","12","","0","0","2017-11-23"
"560","Fresno",217,106,"161","14","","0","0","2017-11-24"
"561","Fresno",244,89,"156","17","","0","0","2017-11-25"
"562","Fresno",272,111,"179","30","","3","0","2017-11-26"
"563","Fresno",161,67,"156","35","","13","0","2017-11-27"
"564","Fresno",167,39,"96","12","","0","0","2017-11-28"
"565","Fresno",161,44,"98","13","","0","0","2017-11-29"
"566","Fresno",156,39,"93","10","","0","0","2017-11-30"
"567","Fresno",167,39,"97","","","0","","2017-12-01"
"569","Sacramento",189,56,"","","","0","","2017-11-07"
"570","Sacramento",183,83,"","","","30","","2017-11-08"
"571","Sacramento",194,133,"","","","43","","2017-11-09"
"572","Sacramento",200,117,"","","","8","0","2017-11-10"
"573","Sacramento",194,89,"","","","3","0","2017-11-11"
"574","Sacramento",194,83,"","","","0","0","2017-11-12"
"575","Sacramento",211,106,"","","","3","","2017-11-13"
"576","Sacramento",189,111,"","","","0","","2017-11-14"
"577","Sacramento",150,111,"","","","137","","2017-11-15"
"578","Sacramento",144,128,"","","","246","0","2017-11-16"
"579","Sacramento",161,83,"","","","33","0","2017-11-17"
"580","Sacramento",167,39,"","","","0","0","2017-11-18"
"581","Sacramento",172,50,"","","","0","0","2017-11-19"
"582","Sacramento",167,117,"","","","0","","2017-11-20"
"583","Sacramento",183,106,"","","","0","0","2017-11-21"
"584","Sacramento",194,100,"","","","0","0","2017-11-22"
"585","Sacramento",172,117,"","","","0","0","2017-11-23"
"586","Sacramento",222,117,"","","","0","","2017-11-24"
"587","Sacramento",200,122,"","","","0","","2017-11-25"
"588","Sacramento",161,128,"","","","56","0","2017-11-26"
"589","Sacramento",156,78,"","","","28","","2017-11-27"
"590","Sacramento",178,56,"","","","0","0","2017-11-28"
"591","Sacramento",156,44,"","","","0","","2017-11-29"
"592","Sacramento",178,50,"","","","0","","2017-11-30"
"594","Winnemucca",100,-38,"23","43","","0","0","2017-11-07"
"595","Winnemucca",94,-43,"24","42","","0","0","2017-11-08"
"596","Winnemucca",167,17,"79","32","","0","0","2017-11-09"
"597","Winnemucca",150,6,"82","32","","0","0","2017-11-10"
"598","Winnemucca",144,-43,"71","21","","0","0","2017-11-11"
"599","Winnemucca",167,-77,"31","26","","0","0","2017-11-12"
"600","Winnemucca",178,-71,"40","38","","0","0","2017-11-13"
"601","Winnemucca",133,28,"109","33","","0","0","2017-11-14"
"602","Winnemucca",144,11,"66","31","","0","0","2017-11-15"
"603","Winnemucca",128,44,"105","69","","76","0","2017-11-16"
"604","Winnemucca",72,-49,"50","34","","10","0","2017-11-17"
"605","Winnemucca",83,-43,"-3","30","","0","0","2017-11-18"
"606","Winnemucca",83,-93,"-5","12","","0","0","2017-11-19"
"607","Winnemucca",156,56,"72","46","","10","0","2017-11-20"
"608","Winnemucca",194,44,"133","25","","0","0","2017-11-21"
"609","Winnemucca",200,0,"99","21","","0","0","2017-11-22"
"610","Winnemucca",222,17,"113","23","","0","0","2017-11-23"
"611","Winnemucca",161,44,"121","26","","0","0","2017-11-24"
"612","Winnemucca",167,22,"86","33","","0","0","2017-11-25"
"613","Winnemucca",233,39,"117","66","","20","0","2017-11-26"
"614","Winnemucca",133,-27,"109","38","","74","0","2017-11-27"
"615","Winnemucca",106,-43,"22","25","","0","0","2017-11-28"
"616","Winnemucca",83,-49,"14","36","","0","0","2017-11-29"
"617","Winnemucca",94,-77,"-1","16","","0","0","2017-11-30"
"618","Winnemucca",111,-44,"37","","","0","","2017-12-01"
"620","Salt Lake City",78,0,"39","26","","0","0","2017-11-07"
"621","Salt Lake City",106,-32,"25","24","","0","0","2017-11-08"
"622","Salt Lake City",156,11,"63","28","","0","0","2017-11-09"
"623","Salt Lake City",117,28,"71","12","","0","0","2017-11-10"
"624","Salt Lake City",133,22,"71","29","","0","0","2017-11-11"
"625","Salt Lake City",144,0,"63","16","","0","0","2017-11-12"
"626","Salt Lake City",150,6,"64","17","","0","0","2017-11-13"
"627","Salt Lake City",144,39,"94","27","","0","0","2017-11-14"
"628","Salt Lake City",161,22,"76","24","","0","0","2017-11-15"
"629","Salt Lake City",189,117,"151","90","","0","0","2017-11-16"
"630","Salt Lake City",122,0,"93","54","","234","0","2017-11-17"
"631","Salt Lake City",72,-10,"23","27","","0","0","2017-11-18"
"632","Salt Lake City",94,-10,"22","17","","0","0","2017-11-19"
"633","Salt Lake City",89,11,"22","16","","0","0","2017-11-20"
"634","Salt Lake City",178,67,"92","16","","0","0","2017-11-21"
"635","Salt Lake City",200,67,"117","21","","0","0","2017-11-22"
"636","Salt Lake City",183,78,"117","29","","0","0","2017-11-23"
"637","Salt Lake City",178,67,"118","22","","0","0","2017-11-24"
"638","Salt Lake City",156,50,"96","22","","0","0","2017-11-25"
"639","Salt Lake City",206,39,"80","30","","0","0","2017-11-26"
"640","Salt Lake City",200,33,"149","78","","48","0","2017-11-27"
"641","Salt Lake City",100,0,"46","23","","0","0","2017-11-28"
"642","Salt Lake City",94,0,"38","26","","0","0","2017-11-29"
"643","Salt Lake City",94,-21,"36","17","","0","0","2017-11-30"
"644","Salt Lake City",111,22,"50","","","0","0","2017-12-01"
"646","Grand Junction",150,-16,"77","30","","0","0","2017-11-07"
"647","Grand Junction",106,-55,"31","18","","0","0","2017-11-08"
"648","Grand Junction",144,-27,"43","19","","0","0","2017-11-09"
"649","Grand Junction",161,-16,"61","18","","0","0","2017-11-10"
"650","Grand Junction",167,-27,"65","21","","0","0","2017-11-11"
"651","Grand Junction",144,6,"69","26","","0","0","2017-11-12"
"652","Grand Junction",183,-10,"86","27","","0","0","2017-11-13"
"653","Grand Junction",172,0,"82","27","","0","0","2017-11-14"
"654","Grand Junction",156,-5,"65","32","","0","0","2017-11-15"
"655","Grand Junction",178,0,"73","30","","0","0","2017-11-16"
"656","Grand Junction",200,-10,"141","60","","3","0","2017-11-17"
"657","Grand Junction",67,-71,"13","16","","0","0","2017-11-18"
"658","Grand Junction",72,-99,"-25","16","","0","0","2017-11-19"
"659","Grand Junction",67,-55,"0","12","","0","0","2017-11-20"
"660","Grand Junction",139,0,"46","15","","0","0","2017-11-21"
"661","Grand Junction",172,0,"69","21","","0","0","2017-11-22"
"662","Grand Junction",161,11,"78","20","","0","0","2017-11-23"
"663","Grand Junction",167,28,"82","17","","0","0","2017-11-24"
"664","Grand Junction",167,0,"82","21","","0","0","2017-11-25"
"665","Grand Junction",178,0,"84","17","","0","0","2017-11-26"
"666","Grand Junction",150,-16,"60","23","","0","0","2017-11-27"
"667","Grand Junction",139,0,"86","26","","0","0","2017-11-28"
"668","Grand Junction",128,-21,"40","20","","0","0","2017-11-29"
"669","Grand Junction",128,-55,"36","19","","0","0","2017-11-30"
"670","Grand Junction",111,-39,"24","","","0","","2017-12-01"
"672","Denver",11,-38,"","30","","8","","2017-11-07"
"673","Denver",167,-43,"","22","","0","","2017-11-08"
"674","Denver",67,-21,"","18","","0","","2017-11-09"
"675","Denver",183,-55,"","15","","0","","2017-11-10"
"676","Denver",150,-27,"","31","","0","","2017-11-11"
"677","Denver",139,-21,"","47","","0","","2017-11-12"
"678","Denver",217,28,"","23","","0","","2017-11-13"
"679","Denver",200,11,"","22","","0","","2017-11-14"
"680","Denver",139,-55,"","32","","0","","2017-11-15"
"681","Denver",228,11,"","59","","0","","2017-11-16"
"682","Denver",178,6,"","60","","56","","2017-11-17"
"683","Denver",78,-49,"","38","","0","","2017-11-18"
"684","Denver",156,-43,"","39","","0","","2017-11-19"
"685","Denver",189,22,"","36","","0","","2017-11-20"
"686","Denver",133,11,"","35","","0","","2017-11-21"
"687","Denver",200,17,"","34","","0","","2017-11-22"
"688","Denver",206,33,"","27","","0","","2017-11-23"
"689","Denver",200,33,"","36","","0","","2017-11-24"
"690","Denver",161,6,"","30","","0","","2017-11-25"
"691","Denver",222,39,"","41","","0","","2017-11-26"
"692","Denver",256,50,"","57","","0","","2017-11-27"
"693","Denver",72,0,"","31","","0","","2017-11-28"
"694","Denver",172,-10,"","41","","0","","2017-11-29"
"695","Denver",161,-21,"","41","","0","","2017-11-30"
"697","Hays",78,-6,"","","","0","0","2017-11-07"
"698","Hays",56,-89,"","","","0","0","2017-11-08"
"699","Hays",117,-72,"","","","0","0","2017-11-09"
"700","Hays",56,-44,"","","","0","0","2017-11-10"
"701","Hays",100,39,"","","","13","0","2017-11-12"
"702","Hays",94,-33,"","","","0","0","2017-11-13"
"703","Hays",100,6,"","","","0","0","2017-11-14"
"704","Hays",172,11,"","","","0","0","2017-11-15"
"705","Hays",139,-22,"","","","0","0","2017-11-16"
"706","Hays",172,-11,"","","","0","0","2017-11-17"
"707","Hays",283,33,"","","","8","0","2017-11-18"
"708","Hays",111,-67,"","","","0","0","2017-11-19"
"709","Hays",156,-44,"","","","0","0","2017-11-20"
"710","Hays",228,-28,"","","","0","0","2017-11-21"
"711","Hays",89,-83,"","","","0","0","2017-11-22"
"712","Hays",161,-50,"","","","0","0","2017-11-23"
"713","Hays",222,39,"","","","0","0","2017-11-24"
"714","Hays",289,0,"","","","0","0","2017-11-25"
"715","Hays",167,6,"","","","0","0","2017-11-26"
"716","Hays",211,28,"","","","0","0","2017-11-27"
"717","Hays",250,44,"","","","0","0","2017-11-28"
"718","Hays",139,-61,"","","","0","0","2017-11-29"
"719","Hays",122,-56,"","","","0","0","2017-11-30"
"720","Hays",128,-56,"","","","0","0","2017-12-01"
"722","Kansas City",94,17,"","36","","0","","2017-11-07"
"723","Kansas City",117,-16,"","5","","0","","2017-11-08"
"724","Kansas City",100,-5,"","31","","0","","2017-11-09"
"725","Kansas City",50,-32,"","41","","0","","2017-11-10"
"726","Kansas City",111,22,"","20","","0","","2017-11-11"
"727","Kansas City",94,39,"","26","","0","","2017-11-12"
"728","Kansas City",106,72,"","24","","0","","2017-11-13"
"729","Kansas City",139,100,"","29","","0","","2017-11-14"
"730","Kansas City",156,44,"","36","","0","","2017-11-15"
"731","Kansas City",133,6,"","26","","0","","2017-11-16"
"732","Kansas City",222,111,"","38","","0","","2017-11-17"
"733","Kansas City",167,33,"","59","","15","","2017-11-18"
"734","Kansas City",122,-10,"","31","","0","","2017-11-19"
"735","Kansas City",172,67,"","77","","0","","2017-11-20"
"736","Kansas City",122,-16,"","50","","0","","2017-11-21"
"737","Kansas City",67,-55,"","25","","0","","2017-11-22"
"738","Kansas City",178,22,"","22","","0","","2017-11-23"
"739","Kansas City",233,111,"","58","","0","","2017-11-24"
"740","Kansas City",167,33,"","14","","0","","2017-11-25"
"741","Kansas City",194,22,"","23","","0","","2017-11-26"
"742","Kansas City",217,78,"","51","","0","","2017-11-27"
"743","Kansas City",172,117,"","60","","0","","2017-11-28"
"744","Kansas City",128,89,"","32","","0","","2017-11-29"
"745","Kansas City",150,17,"","22","","0","","2017-11-30"
"746","Kansas City",161,0,"","","","0","","2017-12-01"
"748","St Louis",117,72,"","53","","0","0","2017-11-07"
"749","St Louis",128,0,"","24","","0","0","2017-11-08"
"750","St Louis",161,-21,"","38","","0","0","2017-11-09"
"751","St Louis",61,-21,"","32","","0","0","2017-11-10"
"752","St Louis",111,-5,"","30","","0","0","2017-11-11"
"753","St Louis",111,56,"","27","","3","0","2017-11-12"
"754","St Louis",111,28,"","20","","0","0","2017-11-13"
"755","St Louis",211,6,"","33","","0","0","2017-11-14"
"756","St Louis",167,61,"","35","","132","0","2017-11-15"
"757","St Louis",83,-5,"","28","","0","0","2017-11-16"
"758","St Louis",167,-5,"","48","","0","0","2017-11-17"
"759","St Louis",228,39,"","69","","33","0","2017-11-18"
"760","St Louis",61,-38,"","44","","0","0","2017-11-19"
"761","St Louis",161,-43,"","32","","0","0","2017-11-20"
"762","St Louis",144,-5,"","47","","0","0","2017-11-21"
"763","St Louis",44,-38,"","21","","0","0","2017-11-22"
"764","St Louis",156,-32,"","17","","0","0","2017-11-23"
"765","St Louis",228,-21,"","30","","0","0","2017-11-24"
"766","St Louis",156,0,"","37","","0","0","2017-11-25"
"767","St Louis",167,-27,"","11","","0","0","2017-11-26"
"768","St Louis",228,-5,"","26","","0","0","2017-11-27"
"769","St Louis",222,72,"","37","","0","0","2017-11-28"
"770","St Louis",144,67,"","23","","0","0","2017-11-29"
"771","St Louis",144,-16,"","31","","3","0","2017-11-30"
"773","Louisville",111,83,"98","45","","64","0","2017-11-07"
"774","Louisville",128,50,"94","35","","0","0","2017-11-08"
"775","Louisville",156,22,"81","26","","0","0","2017-11-09"
"776","Louisville",67,0,"46","46","","0","0","2017-11-10"
"777","Louisville",94,-21,"22","19","","0","0","2017-11-11"
"778","Louisville",128,50,"81","28","","18","0","2017-11-12"
"779","Louisville",89,50,"74","32","","0","0","2017-11-13"
"780","Louisville",122,50,"85","28","","0","0","2017-11-14"
"781","Louisville",117,28,"70","30","","84","0","2017-11-15"
"782","Louisville",100,17,"67","28","","0","0","2017-11-16"
"783","Louisville",150,11,"45","40","","0","0","2017-11-17"
"784","Louisville",194,56,"163","89","","46","0","2017-11-18"
"785","Louisville",61,-5,"52","51","","0","0","2017-11-19"
"786","Louisville",106,-32,"0","31","","0","0","2017-11-20"
"787","Louisville",150,50,"88","53","","0","0","2017-11-21"
"788","Louisville",78,-10,"49","34","","0","0","2017-11-22"
"789","Louisville",94,-21,"25","12","","0","0","2017-11-23"
"790","Louisville",161,-5,"62","32","","0","0","2017-11-24"
"791","Louisville",172,67,"128","44","","0","0","2017-11-25"
"792","Louisville",139,17,"80","14","","0","0","2017-11-26"
"793","Louisville",189,11,"81","28","","0","0","2017-11-27"
"794","Louisville",189,56,"119","39","","0","0","2017-11-28"
"795","Louisville",172,72,"126","17","","0","0","2017-11-29"
"796","Louisville",139,50,"103","25","","8","0","2017-11-30"
"797","Louisville",139,6,"66","7","","0","0","2017-12-01"
"799","Charleston",106,56,"89","28","","188","0","2017-11-07"
"800","Charleston",67,50,"59","18","","0","0","2017-11-08"
"801","Charleston",111,33,"74","13","","0","0","2017-11-09"
"802","Charleston",44,-32,"28","28","","0","0","2017-11-10"
"803","Charleston",100,-49,"4","12","","0","0","2017-11-11"
"804","Charleston",139,11,"56","5","","0","0","2017-11-12"
"805","Charleston",111,44,"79","23","","20","0","2017-11-13"
"806","Charleston",83,0,"59","13","","0","0","2017-11-14"
"807","Charleston",139,-21,"43","19","","3","0","2017-11-15"
"808","Charleston",100,11,"86","41","","0","0","2017-11-16"
"809","Charleston",128,11,"51","10","","0","0","2017-11-17"
"810","Charleston",217,22,"122","61","","66","0","2017-11-18"
"811","Charleston",100,22,"78","48","","10","0","2017-11-19"
"812","Charleston",94,-21,"31","22","","0","0","2017-11-20"
"813","Charleston",178,-43,"47","25","","13","0","2017-11-21"
"814","Charleston",100,-27,"71","23","","0","0","2017-11-22"
"815","Charleston",83,-55,"3","4","","0","0","2017-11-23"
"816","Charleston",161,-38,"35","7","","0","0","2017-11-24"
"817","Charleston",161,6,"88","33","","0","0","2017-11-25"
"818","Charleston",94,-10,"65","21","","0","0","2017-11-26"
"819","Charleston",150,-32,"37","5","","0","0","2017-11-27"
"820","Charleston",194,-10,"77","8","","0","0","2017-11-28"
"821","Charleston",178,6,"88","7","","0","0","2017-11-29"
"822","Charleston",189,39,"104","19","","15","0","2017-11-30"
"823","Charleston",117,-6,"72","","","0","0","2017-12-01"
"825","Nashville",156,94,"143","37","","447","0","2017-11-07"
"826","Nashville",139,83,"102","47","","0","0","2017-11-08"
"827","Nashville",172,50,"110","29","","0","0","2017-11-09"
"828","Nashville",111,22,"77","47","","0","0","2017-11-10"
"829","Nashville",167,-5,"62","19","","0","0","2017-11-11"
"830","Nashville",139,89,"111","33","","0","0","2017-11-12"
"831","Nashville",111,39,"94","40","","0","0","2017-11-13"
"832","Nashville",156,28,"78","18","","0","0","2017-11-14"
"833","Nashville",150,39,"88","27","","30","0","2017-11-15"
"834","Nashville",156,39,"115","22","","0","0","2017-11-16"
"835","Nashville",189,11,"77","33","","0","0","2017-11-17"
"836","Nashville",200,67,"172","76","","97","","2017-11-18"
"837","Nashville",89,-16,"73","36","","0","0","2017-11-19"
"838","Nashville",128,-38,"33","15","","0","0","2017-11-20"
"839","Nashville",161,11,"76","22","","0","0","2017-11-21"
"840","Nashville",94,-10,"58","42","","0","0","2017-11-22"
"841","Nashville",128,-43,"38","11","","0","0","2017-11-23"
"842","Nashville",178,-16,"62","23","","0","0","2017-11-24"
"843","Nashville",194,61,"125","34","","0","0","2017-11-25"
"844","Nashville",167,6,"99","19","","0","0","2017-11-26"
"845","Nashville",183,-10,"77","15","","0","0","2017-11-27"
"846","Nashville",200,17,"101","28","","0","0","2017-11-28"
"847","Nashville",206,11,"111","13","","0","0","2017-11-29"
"848","Nashville",183,78,"133","25","","61","","2017-11-30"
"849","Nashville",161,39,"103","","","0","","2017-12-01"
"851","Knoxville",211,117,"184","33","","572","0","2017-11-07"
"852","Knoxville",117,89,"111","37","","3","","2017-11-08"
"853","Knoxville",150,56,"102","16","","5","0","2017-11-09"
"854","Knoxville",122,33,"80","31","","0","0","2017-11-10"
"855","Knoxville",139,-5,"61","16","","0","0","2017-11-11"
"856","Knoxville",128,72,"96","12","","0","0","2017-11-12"
"857","Knoxville",111,67,"103","38","","0","0","2017-11-13"
"858","Knoxville",139,33,"80","18","","0","0","2017-11-14"
"859","Knoxville",139,11,"69","19","","5","","2017-11-15"
"860","Knoxville",161,56,"118","17","","0","0","2017-11-16"
"861","Knoxville",167,22,"88","14","","0","0","2017-11-17"
"862","Knoxville",200,61,"122","68","","64","","2017-11-18"
"863","Knoxville",89,11,"88","31","","0","0","2017-11-19"
"864","Knoxville",111,-32,"31","9","","0","0","2017-11-20"
"865","Knoxville",156,-10,"54","12","","0","0","2017-11-21"
"866","Knoxville",122,28,"92","33","","0","0","2017-11-22"
"867","Knoxville",133,-10,"53","13","","0","0","2017-11-23"
"868","Knoxville",150,-10,"62","9","","0","0","2017-11-24"
"869","Knoxville",167,39,"101","26","","0","0","2017-11-25"
"870","Knoxville",139,6,"91","15","","0","0","2017-11-26"
"871","Knoxville",150,-21,"55","16","","0","0","2017-11-27"
"872","Knoxville",178,-21,"68","3","","0","0","2017-11-28"
"873","Knoxville",183,0,"92","6","","0","0","2017-11-29"
"874","Knoxville",156,33,"88","9","","8","0","2017-11-30"
"875","Knoxville",167,78,"120","","","0","","2017-12-01"
"877","Raleigh",172,67,"163","29","","25","0","2017-11-07"
"878","Raleigh",72,61,"73","37","","33","0","2017-11-08"
"879","Raleigh",100,72,"79","18","","69","0","2017-11-09"
"880","Raleigh",144,17,"99","30","","0","0","2017-11-10"
"881","Raleigh",78,-21,"31","23","","0","0","2017-11-11"
"882","Raleigh",94,-21,"29","7","","8","0","2017-11-12"
"883","Raleigh",156,56,"88","19","","163","0","2017-11-13"
"884","Raleigh",111,61,"84","39","","0","0","2017-11-14"
"885","Raleigh",122,6,"69","16","","0","0","2017-11-15"
"886","Raleigh",194,22,"92","14","","0","0","2017-11-16"
"887","Raleigh",139,11,"74","13","","0","0","2017-11-17"
"888","Raleigh",194,6,"86","51","","0","0","2017-11-18"
"889","Raleigh",178,11,"147","41","","20","0","2017-11-19"
"890","Raleigh",139,-21,"","9","","0","0","2017-11-20"
"891","Raleigh",178,-10,"77","13","","0","0","2017-11-21"
"892","Raleigh",167,56,"132","21","","8","0","2017-11-22"
"893","Raleigh",100,-16,"58","12","","0","0","2017-11-23"
"894","Raleigh",139,-32,"37","7","","0","0","2017-11-24"
"895","Raleigh",194,-16,"65","22","","0","0","2017-11-25"
"896","Raleigh",167,6,"109","13","","0","0","2017-11-26"
"897","Raleigh",161,-32,"55","6","","0","0","2017-11-27"
"898","Raleigh",183,-16,"69","10","","0","0","2017-11-28"
"899","Raleigh",211,44,"110","11","","0","0","2017-11-29"
"900","Raleigh",206,17,"97","5","","0","0","2017-11-30"
"901","Raleigh",172,50,"118","23","","0","0","2017-12-01"
"903","Dulles",106,39,"84","50","","234","0","2017-11-07"
"904","Dulles",89,39,"55","41","","0","0","2017-11-08"
"905","Dulles",100,56,"72","17","","10","0","2017-11-09"
"906","Dulles",78,-16,"57","57","","0","0","2017-11-10"
"907","Dulles",28,-60,"-13","17","","0","0","2017-11-11"
"908","Dulles",83,-49,"7","10","","8","0","2017-11-12"
"909","Dulles",100,22,"57","22","","43","0","2017-11-13"
"910","Dulles",94,11,"63","28","","0","0","2017-11-14"
"911","Dulles",122,-27,"50","18","","0","0","2017-11-15"
"912","Dulles",167,39,"96","51","","0","0","2017-11-16"
"913","Dulles",117,-16,"70","32","","0","0","2017-11-17"
"914","Dulles",167,-5,"62","56","","3","0","2017-11-18"
"915","Dulles",156,44,"114","79","","23","0","2017-11-19"
"916","Dulles",106,17,"54","45","","0","0","2017-11-20"
"917","Dulles",156,11,"69","45","","0","0","2017-11-21"
"918","Dulles",133,11,"104","55","","0","0","2017-11-22"
"919","Dulles",67,-38,"19","19","","0","0","2017-11-23"
"920","Dulles",128,-43,"23","17","","0","0","2017-11-24"
"921","Dulles",167,-21,"60","19","","0","0","2017-11-25"
"922","Dulles",117,-5,"92","33","","0","0","2017-11-26"
"923","Dulles",156,-10,"64","20","","0","0","2017-11-27"
"924","Dulles",172,-10,"67","22","","0","0","2017-11-28"
"925","Dulles",200,0,"100","24","","0","0","2017-11-29"
"926","Dulles",139,0,"62","16","","8","0","2017-11-30"
"927","Dulles",122,-16,"84","25","","0","0","2017-12-01"
"929","Cleveland",94,61,"","44","","0","","2017-11-07"
"930","Cleveland",94,33,"","24","","0","","2017-11-08"
"931","Cleveland",106,11,"","74","","0","","2017-11-09"
"932","Cleveland",11,-43,"","75","","0","","2017-11-10"
"933","Cleveland",28,-60,"","35","","0","","2017-11-11"
"934","Cleveland",83,0,"","23","","0","","2017-11-12"
"935","Cleveland",72,44,"","39","","0","","2017-11-13"
"936","Cleveland",78,33,"","31","","0","","2017-11-14"
"937","Cleveland",94,17,"","61","","30","","2017-11-15"
"938","Cleveland",94,44,"","93","","0","","2017-11-16"
"939","Cleveland",83,39,"","51","","0","","2017-11-17"
"940","Cleveland",139,44,"","80","","406","","2017-11-18"
"941","Cleveland",56,6,"","121","","20","","2017-11-19"
"942","Cleveland",89,-10,"","80","","0","","2017-11-20"
"943","Cleveland",133,39,"","82","","25","","2017-11-21"
"944","Cleveland",50,0,"","55","","3","","2017-11-22"
"945","Cleveland",44,-16,"","48","","0","","2017-11-23"
"946","Cleveland",128,6,"","64","","0","","2017-11-24"
"947","Cleveland",117,50,"","72","","0","","2017-11-25"
"948","Cleveland",56,17,"","59","","0","","2017-11-26"
"949","Cleveland",89,22,"","40","","0","","2017-11-27"
"950","Cleveland",189,83,"","79","","0","","2017-11-28"
"951","Cleveland",150,22,"","46","","0","","2017-11-29"
"952","Cleveland",133,28,"","59","","23","","2017-11-30"
"953","Cleveland",72,11,"","24","","0","","2017-12-01"
"955","Rochester",67,-5,"52","24","","0","0","2017-11-07"
"956","Rochester",89,-21,"27","20","","0","0","2017-11-08"
"957","Rochester",100,-5,"36","51","","38","8","2017-11-09"
"958","Rochester",0,-66,"-24","60","","25","30","2017-11-10"
"959","Rochester",6,-55,"-31","30","","0","0","2017-11-11"
