"","Location","TMAX","TMIN","TAVG","AWND","AWDR","PRCP","SNOW","Date"
"943","Atlanta",256,78,"","15","","0","0","2017-10-21"
"944","Atlanta",261,111,"","30","","0","0","2017-10-22"
"945","Atlanta",228,122,"","38","","366","0","2017-10-23"
"946","Atlanta",194,94,"","25","","0","0","2017-10-24"
"947","Atlanta",161,61,"","29","","0","0","2017-10-25"
"948","Atlanta",222,28,"","10","","0","0","2017-10-26"
"949","Atlanta",233,50,"","20","","0","0","2017-10-27"
"950","Atlanta",178,56,"","35","","165","","2017-10-28"
"951","Atlanta",67,11,"","49","","0","0","2017-10-29"
"952","Atlanta",189,-5,"","13","","0","0","2017-10-30"
"953","Atlanta",217,39,"","8","","0","0","2017-10-31"
"954","Atlanta",222,56,"","5","","0","","2017-11-01"
"955","Atlanta",239,122,"","11","","0","0","2017-11-02"
"956","Atlanta",261,117,"","5","","5","0","2017-11-03"
"957","Atlanta",267,144,"","8","","0","0","2017-11-04"
"958","Atlanta",250,150,"","8","","0","0","2017-11-05"
"959","Atlanta",261,139,"","15","","0","0","2017-11-06"
"960","Atlanta",267,161,"","21","","0","0","2017-11-07"
"961","Atlanta",189,111,"","22","","23","0","2017-11-08"
"962","Atlanta",128,89,"","19","","94","0","2017-11-09"
"963","Atlanta",178,44,"","14","","0","0","2017-11-10"
"964","Atlanta",128,39,"","38","","0","","2017-11-11"
"965","Atlanta",94,72,"","22","","8","","2017-11-12"
"966","Atlanta",183,67,"","17","","0","0","2017-11-13"
"967","Atlanta",161,33,"","8","","0","0","2017-11-14"
"968","Atlanta",144,11,"","8","","0","0","2017-11-15"
"969","Atlanta",200,50,"","17","","0","0","2017-11-16"
"970","Atlanta",189,6,"","13","","0","0","2017-11-17"
"971","Atlanta",206,39,"","30","","74","0","2017-11-18"
"972","Atlanta",139,28,"","50","","0","","2017-11-19"
"973","Atlanta",156,-5,"","11","","0","0","2017-11-20"
"974","Atlanta",194,22,"","13","","0","","2017-11-21"
"975","Atlanta",167,61,"","22","","0","0","2017-11-22"
"976","Atlanta",167,11,"","10","","0","0","2017-11-23"
"977","Atlanta",178,6,"","2","","0","0","2017-11-24"
"978","Atlanta",189,17,"","11","","0","0","2017-11-25"
"979","Atlanta",172,39,"","26","","0","0","2017-11-26"
"980","Atlanta",178,-16,"","6","","0","0","2017-11-27"
"981","Atlanta",189,-5,"","11","","0","0","2017-11-28"
"982","Atlanta",189,44,"","5","","0","0","2017-11-29"
"983","Atlanta",206,100,"","9","","8","0","2017-11-30"
"984","Atlanta",183,83,"","4","","0","","2017-12-01"
"985","Atlanta",211,72,"","0","","0","","2017-12-02"
"986","Atlanta",211,67,"","3","","0","","2017-12-03"
"987","Atlanta",189,39,"","25","","0","","2017-12-04"
"988","Atlanta",211,128,"","25","","53","","2017-12-05"
"989","Atlanta",128,33,"","31","","20","","2017-12-06"
"990","Atlanta",94,50,"","17","","0","","2017-12-07"
"991","Atlanta",67,0,"","19","","234","","2017-12-08"
"992","Atlanta",33,-5,"","24","","38","","2017-12-09"
"993","Tuscaloosa",311,183,"","40","","0","","2017-09-30"
"994","Tuscaloosa",283,189,"","37","","0","","2017-10-01"
"995","Tuscaloosa",278,206,"","35","","0","","2017-10-02"
"996","Tuscaloosa",300,194,"","36","","0","","2017-10-03"
"997","Tuscaloosa",300,167,"","26","","0","","2017-10-04"
"998","Tuscaloosa",300,139,"","16","","0","","2017-10-05"
"999","Tuscaloosa",311,144,"","17","","0","","2017-10-06"
"1000","Tuscaloosa",294,211,"","31","","104","","2017-10-07"
"1001","Tuscaloosa",272,233,"","41","","307","","2017-10-08"
"1002","Tuscaloosa",272,239,"","23","","203","","2017-10-09"
"1003","Tuscaloosa",300,217,"","26","","10","","2017-10-10"
"1004","Tuscaloosa",306,172,"","21","","0","","2017-10-11"
"1005","Tuscaloosa",272,156,"","20","","0","","2017-10-12"
"1006","Tuscaloosa",311,144,"","8","","0","","2017-10-13"
"1007","Tuscaloosa",261,189,"","22","","0","","2017-10-14"
"1008","Tuscaloosa",306,172,"","24","","38","","2017-10-15"
"1009","Tuscaloosa",217,111,"","54","","15","","2017-10-16"
"1010","Tuscaloosa",233,83,"","23","","0","","2017-10-17"
"1011","Tuscaloosa",239,78,"","13","","0","","2017-10-18"
"1012","Tuscaloosa",261,72,"","9","","0","","2017-10-19"
"1013","Tuscaloosa",272,83,"","10","","0","","2017-10-20"
"1014","Tuscaloosa",278,111,"","25","","0","","2017-10-21"
"1015","Tuscaloosa",244,183,"","33","","130","","2017-10-22"
"1016","Tuscaloosa",206,94,"","21","","15","","2017-10-23"
"1017","Tuscaloosa",200,67,"","23","","0","","2017-10-24"
"1018","Tuscaloosa",178,33,"","16","","0","","2017-10-25"
"1019","Tuscaloosa",233,56,"","19","","0","","2017-10-26"
"1020","Tuscaloosa",239,72,"","37","","196","","2017-10-27"
"1021","Tuscaloosa",139,50,"","34","","119","","2017-10-28"
"1022","Tuscaloosa",133,17,"","26","","0","","2017-10-29"
"1023","Tuscaloosa",217,11,"","13","","0","","2017-10-30"
"1024","Tuscaloosa",217,56,"","8","","0","","2017-10-31"
"1025","Tuscaloosa",189,106,"","21","","3","0","2017-11-01"
"1026","Tuscaloosa",244,183,"","37","","0","0","2017-11-02"
"1027","Tuscaloosa",272,172,"","11","","8","0","2017-11-03"
"1028","Tuscaloosa",261,167,"","10","","84","0","2017-11-04"
"1029","Tuscaloosa",267,144,"","19","","0","0","2017-11-05"
"1030","Tuscaloosa",244,172,"","14","","0","0","2017-11-06"
"1031","Tuscaloosa",250,167,"","19","","8","0","2017-11-07"
"1032","Tuscaloosa",167,106,"","30","","18","0","2017-11-08"
"1033","Tuscaloosa",178,67,"","24","","51","0","2017-11-09"
"1034","Tuscaloosa",189,39,"","30","","0","0","2017-11-10"
"1035","Tuscaloosa",211,122,"","16","","0","0","2017-11-12"
"1036","Tuscaloosa",200,61,"","22","","0","0","2017-11-13"
"1037","Tuscaloosa",200,33,"","7","","0","0","2017-11-14"
"1038","Tuscaloosa",178,56,"","15","","0","0","2017-11-15"
"1039","Tuscaloosa",194,72,"","7","","0","0","2017-11-16"
"1040","Tuscaloosa",217,44,"","19","","0","0","2017-11-17"
"1041","Tuscaloosa",244,106,"","58","","48","0","2017-11-18"
"1042","Tuscaloosa",139,11,"","34","","0","0","2017-11-19"
"1043","Tuscaloosa",144,-21,"","5","","0","0","2017-11-20"
"1044","Tuscaloosa",189,-5,"","5","","0","0","2017-11-21"
"1045","Tuscaloosa",167,33,"","32","","0","0","2017-11-22"
"1046","Tuscaloosa",167,-21,"","12","","0","0","2017-11-23"
"1047","Tuscaloosa",189,-10,"","6","","0","0","2017-11-24"
"1048","Tuscaloosa",194,28,"","6","","0","0","2017-11-25"
"1049","Tuscaloosa",194,22,"","22","","0","0","2017-11-26"
"1050","Tuscaloosa",206,0,"","6","","0","0","2017-11-27"
"1051","Tuscaloosa",211,-5,"","12","","0","0","2017-11-28"
"1052","Tuscaloosa",228,39,"","8","","0","0","2017-11-29"
"1053","Tuscaloosa",200,106,"","9","","41","0","2017-11-30"
"1054","Tuscaloosa",172,83,"","12","","0","","2017-12-01"
"1055","Tuscaloosa",172,67,"","3","","0","","2017-12-02"
"1056","Tuscaloosa",222,33,"","10","","0","","2017-12-03"
"1057","Tuscaloosa",172,50,"","26","","0","","2017-12-04"
"1058","Tuscaloosa",217,67,"","39","","178","","2017-12-05"
"1059","Tuscaloosa",83,50,"","23","","0","","2017-12-06"
"1060","Tuscaloosa",94,56,"","13","","0","","2017-12-07"
"1061","Tuscaloosa",61,6,"","25","","76","","2017-12-08"
"1062","Tuscaloosa",89,-38,"","24","","0","","2017-12-09"
"1063","Hollandale",294,167,"","","","0","0","2017-09-30"
"1064","Hollandale",300,194,"","","","0","","2017-10-01"
"1065","Hollandale",317,172,"","","","0","","2017-10-02"
"1066","Hollandale",306,172,"","","","0","","2017-10-03"
"1067","Little Rock",278,144,"","41","","0","0","2017-09-30"
"1068","Little Rock",283,133,"","28","","0","0","2017-10-01"
"1069","Little Rock",283,189,"","45","","15","0","2017-10-02"
"1070","Little Rock",278,206,"","30","","41","0","2017-10-03"
"1071","Little Rock",294,189,"","24","","0","0","2017-10-04"
"1072","Little Rock",294,172,"","12","","0","0","2017-10-05"
"1073","Little Rock",294,161,"","25","","0","0","2017-10-06"
"1074","Little Rock",322,183,"","35","","0","0","2017-10-07"
"1075","Little Rock",317,206,"","17","","0","0","2017-10-08"
"1076","Little Rock",328,200,"","19","","0","0","2017-10-09"
"1077","Little Rock",294,128,"","49","","0","0","2017-10-10"
"1078","Little Rock",206,117,"","29","","0","0","2017-10-11"
"1079","Little Rock",250,100,"","13","","0","0","2017-10-12"
"1080","Little Rock",294,139,"","19","","0","0","2017-10-13"
"1081","Little Rock",322,161,"","30","","0","0","2017-10-14"
"1082","Little Rock",244,117,"","46","","61","0","2017-10-15"
"1083","Little Rock",206,78,"","30","","0","0","2017-10-16"
"1084","Little Rock",222,56,"","7","","0","0","2017-10-17"
"1085","Little Rock",250,67,"","26","","0","0","2017-10-18"
"1086","Little Rock",261,83,"","10","","0","0","2017-10-19"
"1087","Little Rock",239,100,"","13","","0","0","2017-10-20"
"1088","Little Rock",272,139,"","34","","10","0","2017-10-21"
"1089","Little Rock",233,117,"","44","","124","0","2017-10-22"
"1090","Little Rock",244,67,"","41","","0","0","2017-10-23"
"1091","Little Rock",189,78,"","60","","0","0","2017-10-24"
"1092","Little Rock",217,33,"","43","","0","0","2017-10-25"
"1093","Little Rock",267,61,"","36","","0","0","2017-10-26"
"1094","Little Rock",161,39,"","42","","64","0","2017-10-27"
"1095","Little Rock",106,-5,"","36","","0","0","2017-10-28"
"1096","Little Rock",172,-21,"","24","","0","0","2017-10-29"
"1097","Little Rock",228,28,"","26","","0","0","2017-10-30"
"1098","Little Rock",94,44,"","32","","33","0","2017-10-31"
"1099","Little Rock",194,67,"","30","","18","0","2017-11-01"
"1100","Little Rock",283,178,"","46","","0","0","2017-11-02"
"1101","Little Rock",294,167,"","34","","3","0","2017-11-03"
"1102","Little Rock",283,150,"","34","","0","0","2017-11-04"
"1103","Little Rock",267,206,"","51","","0","0","2017-11-05"
"1104","Little Rock",217,122,"","36","","3","0","2017-11-06"
"1105","Little Rock",133,94,"","35","","0","0","2017-11-07"
"1106","Little Rock",111,67,"","37","","0","0","2017-11-08"
"1107","Little Rock",178,33,"","18","","0","0","2017-11-09"
"1108","Little Rock",144,28,"","35","","0","0","2017-11-10"
"1109","Little Rock",172,6,"","25","","0","0","2017-11-11"
"1110","Little Rock",222,106,"","15","","0","0","2017-11-12"
"1111","Little Rock",167,50,"","32","","0","0","2017-11-13"
"1112","Little Rock",167,44,"","21","","0","0","2017-11-14"
"1113","Little Rock",161,100,"","14","","81","0","2017-11-15"
"1114","Little Rock",161,67,"","25","","0","0","2017-11-16"
"1115","Little Rock",228,106,"","51","","0","0","2017-11-17"
"1116","Little Rock",256,56,"","84","","3","0","2017-11-18"
"1117","Little Rock",144,11,"","30","","0","0","2017-11-19"
"1118","Little Rock",150,-16,"","26","","0","0","2017-11-20"
"1119","Little Rock",167,17,"","19","","0","0","2017-11-21"
"1120","Little Rock",106,-10,"","31","","0","0","2017-11-22"
"1121","Little Rock",150,-16,"","10","","0","0","2017-11-23"
"1122","Little Rock",206,11,"","31","","0","0","2017-11-24"
"1123","Little Rock",222,50,"","23","","0","0","2017-11-25"
"1124","Little Rock",194,17,"","11","","0","0","2017-11-26"
"1125","Little Rock",217,11,"","26","","0","0","2017-11-27"
"1126","Little Rock",211,56,"","33","","0","0","2017-11-28"
"1127","Little Rock",222,44,"","19","","0","0","2017-11-29"
"1128","Little Rock",206,72,"","36","","0","0","2017-11-30"
"1129","Little Rock",156,39,"","19","","0","0","2017-12-01"
"1130","Little Rock",200,39,"","9","","0","0","2017-12-02"
"1131","Little Rock",228,83,"","23","","0","0","2017-12-03"
"1132","Little Rock",206,89,"","33","","165","0","2017-12-04"
"1133","Little Rock",156,28,"","42","","51","","2017-12-05"
"1134","Little Rock",111,28,"","26","","0","0","2017-12-06"
"1135","Little Rock",61,-5,"","42","","0","0","2017-12-07"
"1136","Little Rock",56,-38,"","20","","0","0","2017-12-08"
"1137","Little Rock",117,-43,"","42","","0","0","2017-12-09"
"1138","Oklahoma City",261,144,"","28","","0","0","2017-09-30"
"1139","Oklahoma City",283,172,"","68","","0","0","2017-10-01"
"1140","Oklahoma City",306,189,"","87","","0","0","2017-10-02"
"1141","Oklahoma City",294,211,"","61","","5","0","2017-10-03"
"1142","Oklahoma City",239,222,"","46","","432","0","2017-10-04"
"1143","Oklahoma City",283,217,"","47","","0","0","2017-10-05"
"1144","Oklahoma City",300,211,"","77","","0","0","2017-10-06"
"1145","Oklahoma City",267,133,"","30","","94","0","2017-10-07"
"1146","Oklahoma City",283,111,"","56","","0","0","2017-10-08"
"1147","Oklahoma City",283,117,"","74","","0","0","2017-10-09"
"1148","Oklahoma City",172,72,"","59","","0","0","2017-10-10"
"1149","Oklahoma City",206,50,"","20","","0","0","2017-10-11"
"1150","Oklahoma City",283,128,"","69","","0","0","2017-10-12"
"1151","Oklahoma City",306,194,"","66","","0","0","2017-10-13"
"1152","Oklahoma City",317,161,"","88","","157","0","2017-10-14"
"1153","Oklahoma City",194,78,"","60","","0","0","2017-10-15"
"1154","Oklahoma City",206,56,"","18","","0","0","2017-10-16"
"1155","Oklahoma City",233,78,"","62","","0","0","2017-10-17"
"1156","Oklahoma City",272,117,"","72","","0","0","2017-10-18"
"1157","Oklahoma City",267,133,"","63","","0","0","2017-10-19"
"1158","Oklahoma City",267,161,"","90","","0","0","2017-10-20"
"1159","Oklahoma City",272,133,"","91","","518","0","2017-10-21"
"1160","Oklahoma City",206,89,"","34","","0","","2017-10-22"
"1161","Oklahoma City",228,83,"","61","","0","0","2017-10-23"
"1162","Oklahoma City",183,33,"","57","","0","0","2017-10-24"
"1163","Oklahoma City",244,33,"","43","","0","0","2017-10-25"
"1164","Oklahoma City",250,94,"","81","","0","0","2017-10-26"
"1165","Oklahoma City",94,17,"","79","","0","0","2017-10-27"
"1166","Oklahoma City",122,-21,"","36","","0","0","2017-10-28"
"1167","Oklahoma City",250,39,"","43","","0","0","2017-10-29"
"1168","Oklahoma City",161,61,"","70","","0","0","2017-10-30"
"1169","Oklahoma City",100,28,"","38","","0","0","2017-10-31"
"1170","Oklahoma City",228,44,"","75","","0","0","2017-11-01"
"1171","Oklahoma City",250,117,"","61","","0","0","2017-11-02"
"1172","Oklahoma City",117,67,"","26","","0","0","2017-11-03"
"1173","Oklahoma City",272,72,"","41","","0","0","2017-11-04"
"1174","Oklahoma City",217,83,"","61","","0","0","2017-11-05"
"1175","Oklahoma City",106,67,"","44","","0","0","2017-11-06"
"1176","Oklahoma City",83,44,"","58","","0","0","2017-11-07"
"1177","Oklahoma City",100,6,"","33","","8","0","2017-11-08"
"1178","Oklahoma City",156,-10,"","12","","0","0","2017-11-09"
"1179","Oklahoma City",167,33,"","43","","0","0","2017-11-10"
"1180","Oklahoma City",156,106,"","63","","0","0","2017-11-11"
"1181","Oklahoma City",150,94,"","46","","0","0","2017-11-12"
"1182","Oklahoma City",167,89,"","38","","0","0","2017-11-13"
"1183","Oklahoma City",222,139,"","62","","3","0","2017-11-14"
"1184","Oklahoma City",194,61,"","51","","0","0","2017-11-15"
"1185","Oklahoma City",167,33,"","46","","0","0","2017-11-16"
"1186","Oklahoma City",278,150,"","89","","0","0","2017-11-17"
"1187","Oklahoma City",211,50,"","75","","0","0","2017-11-18"
"1188","Oklahoma City",156,-21,"","31","","0","0","2017-11-19"
"1189","Oklahoma City",178,50,"","85","","0","0","2017-11-20"
"1190","Oklahoma City",167,22,"","62","","0","0","2017-11-21"
"1191","Oklahoma City",100,-27,"","29","","0","0","2017-11-22"
"1192","Oklahoma City",211,17,"","41","","0","0","2017-11-23"
"1193","Oklahoma City",267,89,"","58","","0","0","2017-11-24"
"1194","Oklahoma City",189,33,"","38","","0","0","2017-11-25"
"1195","Oklahoma City",200,0,"","33","","0","0","2017-11-26"
"1196","Oklahoma City",244,94,"","89","","0","0","2017-11-27"
"1197","Oklahoma City",206,100,"","70","","18","0","2017-11-28"
"1198","Oklahoma City",139,67,"","38","","0","0","2017-11-29"
"1199","Oklahoma City",161,28,"","31","","0","0","2017-11-30"
"1200","Oklahoma City",200,39,"","47","","0","0","2017-12-01"
"1201","Oklahoma City",194,61,"","26","","0","0","2017-12-02"
"1202","Oklahoma City",239,61,"","52","","0","0","2017-12-03"
"1203","Oklahoma City",244,61,"","95","","0","0","2017-12-04"
"1204","Oklahoma City",61,-21,"","51","","0","0","2017-12-05"
"1205","Oklahoma City",128,-27,"","39","","0","0","2017-12-06"
"1206","Oklahoma City",28,-82,"","54","","0","0","2017-12-07"
"1207","Oklahoma City",100,-93,"","32","","0","0","2017-12-08"
"1208","Oklahoma City",133,-43,"","33","","0","0","2017-12-09"
"1209","Amarillo",172,133,"153","57","","0","0","2017-09-30"
"1210","Amarillo",239,156,"181","86","","0","0","2017-10-01"
"1211","Amarillo",289,172,"202","102","","0","0","2017-10-02"
"1212","Amarillo",200,183,"199","61","","140","0","2017-10-03"
"1213","Amarillo",239,172,"196","40","","99","0","2017-10-04"
"1214","Amarillo",200,167,"188","54","","264","0","2017-10-05"
"1215","Amarillo",278,133,"209","81","","41","0","2017-10-06"
"1216","Amarillo",256,67,"171","47","","0","0","2017-10-07"
"1217","Amarillo",289,100,"177","59","","0","0","2017-10-08"
"1218","Amarillo",144,44,"124","103","","13","0","2017-10-09"
"1219","Amarillo",161,17,"72","49","","0","0","2017-10-10"
"1220","Amarillo",228,22,"111","71","","0","0","2017-10-11"
"1221","Amarillo",294,106,"183","60","","0","0","2017-10-12"
"1222","Amarillo",306,150,"212","46","","3","0","2017-10-13"
"1223","Amarillo",300,94,"217","85","","0","0","2017-10-14"
"1224","Amarillo",178,33,"119","30","","0","0","2017-10-15"
"1225","Amarillo",217,28,"113","55","","0","0","2017-10-16"
"1226","Amarillo",283,61,"150","56","","0","0","2017-10-17"
"1227","Amarillo",267,67,"164","43","","0","0","2017-10-18"
"1228","Amarillo",256,100,"167","68","","0","0","2017-10-19"
"1229","Amarillo",267,128,"187","96","","0","0","2017-10-20"
"1230","Amarillo",261,50,"183","71","","0","0","2017-10-21"
"1231","Amarillo",200,17,"101","40","","0","0","2017-10-22"
"1232","Amarillo",206,61,"133","61","","0","0","2017-10-23"
"1233","Amarillo",172,33,"101","44","","0","0","2017-10-24"
"1234","Amarillo",261,33,"131","55","","0","0","2017-10-25"
"1235","Amarillo",239,44,"160","93","","0","0","2017-10-26"
"1236","Amarillo",100,-10,"57","67","","0","0","2017-10-27"
"1237","Amarillo",150,-21,"47","40","","0","0","2017-10-28"
"1238","Amarillo",244,28,"117","40","","0","0","2017-10-29"
"1239","Amarillo",122,33,"95","78","","0","0","2017-10-30"
"1240","Amarillo",139,17,"59","68","","0","0","2017-10-31"
"1241","Amarillo",261,78,"144","71","","0","0","2017-11-01"
"1242","Amarillo",222,33,"162","55","","0","0","2017-11-02"
"1243","Amarillo",233,61,"99","38","","0","0","2017-11-03"
"1244","Amarillo",283,122,"185","63","","0","0","2017-11-04"
"1245","Amarillo",261,67,"190","67","","0","0","2017-11-05"
"1246","Amarillo",172,28,"88","31","","0","0","2017-11-06"
"1247","Amarillo",94,17,"56","53","","0","0","2017-11-07"
"1248","Amarillo",89,-16,"27","33","","0","0","2017-11-08"
"1249","Amarillo",172,-32,"48","47","","0","0","2017-11-09"
"1250","Amarillo",167,33,"81","94","","0","0","2017-11-10"
"1251","Amarillo",250,72,"137","69","","0","0","2017-11-11"
"1252","Amarillo",89,61,"82","54","","0","0","2017-11-12"
"1253","Amarillo",183,72,"102","64","","0","0","2017-11-13"
"1254","Amarillo",283,56,"139","58","","0","0","2017-11-14"
"1255","Amarillo",161,61,"131","62","","0","0","2017-11-15"
"1256","Amarillo",228,33,"104","65","","0","0","2017-11-16"
"1257","Amarillo",289,122,"188","85","","0","0","2017-11-17"
"1258","Amarillo",200,-16,"135","85","","0","0","2017-11-18"
"1259","Amarillo",156,-38,"43","64","","0","0","2017-11-19"
"1260","Amarillo",200,-5,"76","45","","0","0","2017-11-20"
"1261","Amarillo",189,0,"102","68","","0","0","2017-11-21"
"1262","Amarillo",161,-32,"50","39","","0","0","2017-11-22"
"1263","Amarillo",239,72,"123","39","","0","0","2017-11-23"
"1264","Amarillo",256,61,"140","38","","0","0","2017-11-24"
"1265","Amarillo",178,39,"121","43","","0","0","2017-11-25"
"1266","Amarillo",211,11,"98","49","","0","0","2017-11-26"
"1267","Amarillo",289,22,"128","71","","0","0","2017-11-27"
"1268","Amarillo",133,22,"115","87","","0","0","2017-11-28"
"1269","Amarillo",161,-21,"58","45","","0","0","2017-11-29"
"1270","Amarillo",144,22,"80","45","","0","0","2017-11-30"
"1271","Amarillo",233,33,"104","64","","0","0","2017-12-01"
"1272","Amarillo",189,17,"100","34","","0","0","2017-12-02"
"1273","Amarillo",250,61,"134","69","","0","0","2017-12-03"
"1274","Amarillo",200,17,"134","74","","0","0","2017-12-04"
"1275","Amarillo",50,-38,"24","39","","0","0","2017-12-05"
"1276","Amarillo",83,-60,"2","49","","0","0","2017-12-06"
"1277","Amarillo",44,-93,"-22","41","","0","0","2017-12-07"
"1278","Amarillo",122,-71,"17","62","","0","0","2017-12-08"
"1279","Amarillo",161,-16,"51","50","","0","0","2017-12-09"
"1280","Albuquerque",217,122,"157","26","","112","0","2017-09-30"
"1281","Albuquerque",256,128,"169","21","","0","0","2017-10-01"
"1282","Albuquerque",272,117,"189","43","","0","0","2017-10-02"
"1283","Albuquerque",272,100,"190","36","","0","0","2017-10-03"
"1284","Albuquerque",278,172,"221","38","","5","0","2017-10-04"
"1285","Albuquerque",250,167,"202","21","","5","0","2017-10-05"
"1286","Albuquerque",267,133,"194","47","","0","0","2017-10-06"
"1287","Albuquerque",233,72,"156","22","","0","0","2017-10-07"
"1288","Albuquerque",256,72,"158","24","","0","0","2017-10-08"
"1289","Albuquerque",178,61,"158","44","","0","0","2017-10-09"
"1290","Albuquerque",167,22,"89","22","","0","0","2017-10-10"
"1291","Albuquerque",211,56,"122","19","","0","0","2017-10-11"
"1292","Albuquerque",261,100,"169","24","","0","0","2017-10-12"
"1293","Albuquerque",267,139,"200","25","","0","0","2017-10-13"
"1294","Albuquerque",267,122,"192","38","","0","0","2017-10-14"
"1295","Albuquerque",183,61,"140","25","","0","0","2017-10-15"
"1296","Albuquerque",217,56,"127","25","","0","0","2017-10-16"
"1297","Albuquerque",244,78,"151","18","","0","0","2017-10-17"
"1298","Albuquerque",250,72,"160","20","","0","0","2017-10-18"
"1299","Albuquerque",244,106,"163","32","","0","0","2017-10-19"
"1300","Albuquerque",233,94,"151","47","","0","0","2017-10-20"
"1301","Albuquerque",189,100,"168","61","","0","0","2017-10-21"
"1302","Albuquerque",211,28,"117","27","","0","0","2017-10-22"
"1303","Albuquerque",244,100,"168","58","","0","0","2017-10-23"
"1304","Albuquerque",183,83,"141","45","","0","0","2017-10-24"
"1305","Albuquerque",200,39,"123","23","","0","0","2017-10-25"
"1306","Albuquerque",233,61,"139","36","","0","0","2017-10-26"
"1307","Albuquerque",144,44,"111","45","","0","0","2017-10-27"
"1308","Albuquerque",161,33,"87","17","","0","0","2017-10-28"
"1309","Albuquerque",200,28,"104","21","","0","0","2017-10-29"
"1310","Albuquerque",161,56,"118","79","","0","0","2017-10-30"
"1311","Albuquerque",167,44,"84","37","","0","0","2017-10-31"
"1312","Albuquerque",228,50,"128","39","","0","0","2017-11-01"
"1313","Albuquerque",217,61,"139","20","","0","0","2017-11-02"
"1314","Albuquerque",206,56,"128","27","","0","0","2017-11-03"
"1315","Albuquerque",200,106,"157","35","","0","0","2017-11-04"
"1316","Albuquerque",217,94,"148","40","","0","0","2017-11-05"
"1317","Albuquerque",206,67,"135","34","","0","0","2017-11-06"
"1318","Albuquerque",172,89,"147","35","","0","0","2017-11-07"
"1319","Albuquerque",150,33,"99","37","","0","0","2017-11-08"
"1320","Albuquerque",167,17,"83","18","","0","0","2017-11-09"
"1321","Albuquerque",200,33,"108","22","","0","0","2017-11-10"
"1322","Albuquerque",217,78,"134","30","","0","0","2017-11-11"
"1323","Albuquerque",183,50,"123","29","","0","0","2017-11-12"
"1324","Albuquerque",217,78,"137","17","","0","0","2017-11-13"
"1325","Albuquerque",217,56,"129","19","","0","0","2017-11-14"
"1326","Albuquerque",189,50,"127","34","","0","0","2017-11-15"
"1327","Albuquerque",217,22,"112","18","","0","0","2017-11-16"
"1328","Albuquerque",228,78,"150","54","","0","0","2017-11-17"
"1329","Albuquerque",117,11,"92","43","","0","0","2017-11-18"
"1330","Albuquerque",117,-16,"44","17","","0","0","2017-11-19"
"1331","Albuquerque",144,-27,"48","14","","0","0","2017-11-20"
"1332","Albuquerque",183,61,"107","47","","0","0","2017-11-21"
"1333","Albuquerque",167,11,"96","14","","0","0","2017-11-22"
"1334","Albuquerque",194,39,"104","13","","0","0","2017-11-23"
"1335","Albuquerque",206,17,"106","17","","0","0","2017-11-24"
"1336","Albuquerque",200,61,"118","19","","0","0","2017-11-25"
"1337","Albuquerque",200,39,"112","15","","0","0","2017-11-26"
"1338","Albuquerque",200,33,"105","22","","0","0","2017-11-27"
"1339","Albuquerque",150,56,"122","54","","0","0","2017-11-28"
"1340","Albuquerque",133,6,"66","19","","0","0","2017-11-29"
"1341","Albuquerque",133,56,"95","26","","0","0","2017-11-30"
"1342","Albuquerque",144,50,"96","13","","0","0","2017-12-01"
"1343","Albuquerque",156,33,"84","14","","0","0","2017-12-02"
"1344","Albuquerque",172,28,"96","20","","0","0","2017-12-03"
"1345","Albuquerque",111,33,"98","51","","0","0","2017-12-04"
"1346","Albuquerque",72,-10,"44","21","","0","0","2017-12-05"
"1347","Albuquerque",89,-38,"23","53","","0","0","2017-12-06"
"1348","Albuquerque",28,-55,"3","45","","0","0","2017-12-07"
"1349","Albuquerque",78,-71,"-14","10","","0","0","2017-12-08"
"1350","Albuquerque",128,-32,"28","19","","0","0","2017-12-09"
"1351","Flagstaff",211,0,"","41","","0","0","2017-09-30"
"1352","Flagstaff",211,17,"","59","","0","0","2017-10-01"
"1353","Flagstaff",183,33,"","61","","0","0","2017-10-02"
"1354","Flagstaff",200,-16,"","34","","0","0","2017-10-03"
"1355","Flagstaff",222,39,"","43","","0","0","2017-10-04"
"1356","Flagstaff",233,17,"","38","","0","0","2017-10-05"
"1357","Flagstaff",206,-10,"","18","","0","0","2017-10-06"
"1358","Flagstaff",239,-49,"","17","","0","0","2017-10-07"
"1359","Flagstaff",206,0,"","52","","0","0","2017-10-08"
"1360","Flagstaff",122,6,"","61","","0","0","2017-10-09"
"1361","Flagstaff",183,-16,"","33","","0","0","2017-10-10"
"1362","Flagstaff",206,-16,"","39","","0","0","2017-10-11"
"1363","Flagstaff",206,17,"","48","","0","0","2017-10-12"
"1364","Flagstaff",200,6,"","35","","0","0","2017-10-13"
"1365","Flagstaff",222,11,"","34","","0","0","2017-10-14"
"1366","Flagstaff",183,-43,"","28","","0","0","2017-10-15"
"1367","Flagstaff",233,-21,"","11","","0","0","2017-10-16"
"1368","Flagstaff",228,-10,"","10","","0","0","2017-10-17"
"1369","Flagstaff",222,6,"","18","","0","0","2017-10-18"
"1370","Flagstaff",206,28,"","25","","0","0","2017-10-19"
"1371","Flagstaff",178,11,"","72","","0","0","2017-10-20"
"1372","Flagstaff",172,-27,"","15","","0","0","2017-10-21"
"1373","Flagstaff",217,-38,"","13","","0","0","2017-10-22"
"1374","Flagstaff",228,-38,"","34","","0","0","2017-10-23"
"1375","Flagstaff",200,78,"","58","","0","0","2017-10-24"
