website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,17,7,,8,WNW,56.0,,,week,23-01-2018
bbc.com,yuma,sunny,19,7,,13,NNW,29.0,,,week,23-01-2018
bbc.com,los angeles,light cloud,23,12,16.125,5,WNW,67.75,,,day,17-01-2018
bbc.com,yuma,sunny,24,9,16.0,11,N,42.25,,,day,17-01-2018
bbc.com,san antonio,sunny,5,-2,0.125,11,NE,39.25,,,day,17-01-2018
bbc.com,tucson international airport,sunny,18,2,,8,S,22.0,,,week,23-01-2018
bbc.com,tucson international airport,sunny,19,5,12.125,19,E,41.0,,,day,17-01-2018
bbc.com,san antonio,sunny,19,9,,14,SSE,45.0,,,week,23-01-2018
bbc.com,beaumont,sunny,3,-4,-2.125,16,NNE,62.875,,,day,17-01-2018
bbc.com,beaumont,sunny,16,10,,14,ESE,58.0,,,week,23-01-2018
bbc.com,houma,sunny,3,-3,-1.625,24,N,59.375,,,day,17-01-2018
bbc.com,houma,sunny intervals,17,12,,16,ESE,60.0,,,week,23-01-2018
bbc.com,pensacola,sunny,2,-5,-2.5,26,N,55.375,,,day,17-01-2018
bbc.com,pensacola,light cloud,16,10,,13,E,57.0,,,week,23-01-2018
bbc.com,valdosta regional airport,sunny intervals,4,-4,0.5,19,NW,59.875,,,day,17-01-2018
bbc.com,valdosta regional airport,light cloud,18,8,,10,NE,56.0,,,week,23-01-2018
bbc.com,miami,sunny intervals,24,21,,16,E,75.0,,,week,23-01-2018
bbc.com,miami,light cloud,22,9,17.0,19,NNW,65.125,,,day,17-01-2018
bbc.com,columbia metropolitan airport,sleet,4,-4,0.125,13,NW,74.625,,,day,17-01-2018
bbc.com,columbia metropolitan airport,sunny,15,3,,11,NE,52.0,,,week,23-01-2018
bbc.com,atlanta,sunny,14,3,,13,N,55.0,,,week,23-01-2018
bbc.com,tuscaloosa municipal airport,sunny,0,-5,-4.0,16,NNW,50.625,,,day,17-01-2018
bbc.com,atlanta,sunny,-1,-6,-4.5,29,NW,54.625,,,day,17-01-2018
bbc.com,tuscaloosa municipal airport,sunny,15,5,,8,NE,47.0,,,week,23-01-2018
bbc.com,little rock,sunny,13,3,,11,W,50.0,,,week,23-01-2018
bbc.com,oklahoma city,sunny,13,2,,23,SSW,35.0,,,week,23-01-2018
bbc.com,oklahoma city,sunny,1,-4,-3.75,13,SSW,37.5,,,day,17-01-2018
bbc.com,little rock,sunny,-1,-5,-4.875,5,NW,53.625,,,day,17-01-2018
bbc.com,amarillo,sunny,7,-6,-1.375,29,SW,40.625,,,day,17-01-2018
bbc.com,amarillo,sunny,13,-3,,27,WNW,21.0,,,week,23-01-2018
bbc.com,albuquerque,sunny,7,-2,1.125,6,SSW,65.375,,,day,17-01-2018
bbc.com,albuquerque,sunny,9,-4,,10,WSW,24.0,,,week,23-01-2018
bbc.com,las vegas,sunny,11,1,,6,WNW,42.0,,,week,23-01-2018
bbc.com,fresno,light cloud,15,9,11.5,3,S,92.375,,,day,17-01-2018
bbc.com,flagstaff,sunny,2,-8,,14,W,46.0,,,week,23-01-2018
bbc.com,flagstaff,sunny,7,-2,2.0,11,NE,70.375,,,day,17-01-2018
bbc.com,las vegas,sunny,16,4,9.75,5,NNE,71.75,,,day,17-01-2018
bbc.com,sacramento,light cloud,14,10,11.25,5,S,94.25,,,day,17-01-2018
bbc.com,sacramento,light cloud,12,4,,11,NNW,77.0,,,week,23-01-2018
bbc.com,fresno,sunny,12,3,,8,ENE,75.0,,,week,23-01-2018
bbc.com,salt lake city,light cloud,3,-6,,13,SW,77.0,,,week,23-01-2018
bbc.com,denver,sunny,9,-4,-0.125,11,WSW,40.75,,,day,17-01-2018
bbc.com,denver,sunny,3,-11,,14,WSW,41.0,,,week,23-01-2018
bbc.com,kansas city,sunny,8,-2,,14,SW,42.0,,,week,23-01-2018
bbc.com,grand junction regional airport,sunny,2,-9,,6,N,49.0,,,week,23-01-2018
bbc.com,grand junction regional airport,sunny,6,-2,0.625,3,WSW,64.0,,,day,17-01-2018
bbc.com,kansas city,sunny,-3,-6,-7.25,16,SW,57.875,,,day,17-01-2018
bbc.com,salt lake city,light cloud,8,0,3.25,6,WNW,83.75,,,day,17-01-2018
bbc.com,knoxville,sunny,10,-1,,8,N,58.0,,,week,23-01-2018
bbc.com,st louis,sunny,9,-1,,13,SSW,46.0,,,week,23-01-2018
bbc.com,knoxville,thick cloud,-4,-8,-6.875,13,N,61.75,,,day,17-01-2018
bbc.com,louisville,sunny,9,0,,14,SSW,54.0,,,week,23-01-2018
bbc.com,nashville,sunny,11,1,,10,SSW,48.0,,,week,23-01-2018
bbc.com,st louis,sunny,-3,-6,-6.375,11,W,55.5,,,day,17-01-2018
bbc.com,louisville,light cloud,-4,-10,-9.0,11,WNW,81.25,,,day,17-01-2018
bbc.com,nashville,thick cloud,-4,-9,-8.0,11,NNW,69.625,,,day,17-01-2018
bbc.com,cleveland,thick cloud,-5,-10,-8.875,16,WSW,83.625,,,day,17-01-2018
bbc.com,rochester,light cloud,1,-4,,26,WSW,63.0,,,week,23-01-2018
bbc.com,raleigh east airport,heavy snow,1,-8,-2.25,13,N,83.125,,,day,17-01-2018
bbc.com,washington dulles international airport,sunny,10,-3,,18,W,49.0,,,week,23-01-2018
bbc.com,raleigh east airport,sunny,13,1,,11,W,52.0,,,week,23-01-2018
bbc.com,cleveland,sunny intervals,3,-3,,21,WSW,61.0,,,week,23-01-2018
bbc.com,rochester,light cloud,-5,-7,-6.75,18,WSW,81.25,,,day,17-01-2018
bbc.com,washington dulles international airport,light cloud,-2,-9,-5.625,23,NNW,57.0,,,day,17-01-2018
bbc.com,minneapolis,light cloud,-5,-14,,10,WNW,69.0,,,week,23-01-2018
bbc.com,chicago,sunny,3,-4,,16,SW,48.0,,,week,23-01-2018
bbc.com,sioux falls,sunny,-3,-10,-7.75,21,SW,71.25,,,day,17-01-2018
bbc.com,bangor,sunny,5,-7,,18,SW,71.0,,,week,23-01-2018
bbc.com,sioux falls,sunny intervals,-3,-13,,16,NW,69.0,,,week,23-01-2018
bbc.com,bangor,sleet,3,-4,0.375,11,ESE,93.5,,,day,17-01-2018
bbc.com,minneapolis,sunny,-5,-7,-8.375,18,SW,75.5,,,day,17-01-2018
bbc.com,chicago,light cloud,-6,-8,-8.875,19,WSW,71.5,,,day,17-01-2018
bbc.com,portland,light cloud,8,2,,8,SSE,87.0,,,week,23-01-2018
bbc.com,rapid city,sunny intervals,-1,-13,,18,NW,55.0,,,week,23-01-2018
bbc.com,rapid city,sunny,6,-6,-1.25,18,WNW,64.875,,,day,17-01-2018
bbc.com,rock springs,sunny intervals,-5,-16,,11,WSW,74.0,,,week,23-01-2018
bbc.com,rock springs,sunny,3,-3,-1.75,6,WSW,80.25,,,day,17-01-2018
bbc.com,boise,light cloud,8,3,4.75,14,SSE,76.375,,,day,17-01-2018
bbc.com,boise,sunny,3,-5,,8,NNE,73.0,,,week,23-01-2018
bbc.com,portland,light rain,13,8,10.25,6,ESE,82.875,,,day,17-01-2018
bbc.com,bismarck,sunny intervals,-6,-19,,11,ENE,77.0,,,week,23-01-2018
bbc.com,new york,sunny,8,-2,,23,W,55.0,,,week,23-01-2018
