website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,28,16,,10,SSW,43.0,,,week,26-10-2017
bbc.com,yuma,sunny intervals,32,16,23.375,21,W,43.5,,,day,20-10-2017
bbc.com,yuma,sunny,36,18,,6,E,14.0,,,week,26-10-2017
bbc.com,tucson international airport,sunny,34,16,,11,SSE,11.0,,,week,26-10-2017
bbc.com,tucson international airport,sunny,33,16,24.25,13,W,43.125,,,day,20-10-2017
bbc.com,los angeles,sunny intervals,24,12,18.625,11,SW,57.125,,,day,20-10-2017
bbc.com,san antonio,sunny,28,14,,16,SSW,33.0,,,week,26-10-2017
bbc.com,san antonio,light cloud,28,22,23.75,13,SE,81.625,,,day,20-10-2017
bbc.com,houma,sunny,21,14,,11,NNW,45.0,,,week,26-10-2017
bbc.com,beaumont,light cloud,26,22,23.375,18,ESE,81.25,,,day,20-10-2017
bbc.com,beaumont,sunny,23,15,,13,SW,42.0,,,week,26-10-2017
bbc.com,pensacola,sunny,19,12,,11,NW,45.0,,,week,26-10-2017
bbc.com,pensacola,light cloud,26,21,22.25,14,E,68.25,,,day,20-10-2017
bbc.com,houma,light cloud,28,23,23.625,19,ESE,80.375,,,day,20-10-2017
bbc.com,valdosta regional airport,sunny,19,9,,11,NW,45.0,,,week,26-10-2017
bbc.com,valdosta regional airport,sunny,28,18,21.5,13,ENE,71.125,,,day,20-10-2017
bbc.com,columbia metropolitan airport,sunny,18,8,,14,W,46.0,,,week,26-10-2017
bbc.com,miami,sunny,24,19,,16,WSW,62.0,,,week,26-10-2017
bbc.com,atlanta,sunny,24,12,16.875,6,ENE,66.75,,,day,20-10-2017
bbc.com,miami,light rain shower,28,26,27.125,27,ENE,80.625,,,day,20-10-2017
bbc.com,columbia metropolitan airport,sunny,24,12,17.25,5,NNE,68.875,,,day,20-10-2017
bbc.com,atlanta,sunny,17,8,,16,W,52.0,,,week,26-10-2017
bbc.com,tuscaloosa municipal airport,sunny,19,9,,11,W,40.0,,,week,26-10-2017
bbc.com,tuscaloosa municipal airport,light cloud,25,16,19.0,5,ESE,65.375,,,day,20-10-2017
bbc.com,amarillo,sunny,24,5,,27,NW,28.0,,,week,26-10-2017
bbc.com,little rock,light cloud,24,17,19.25,10,SSE,69.875,,,day,20-10-2017
bbc.com,oklahoma city,sunny,22,9,,19,WSW,45.0,,,week,26-10-2017
bbc.com,oklahoma city,light cloud,23,20,20.0,26,S,77.375,,,day,20-10-2017
bbc.com,amarillo,sunny,25,14,18.25,37,SSW,64.375,,,day,20-10-2017
bbc.com,little rock,sunny,21,11,,13,SW,42.0,,,week,26-10-2017
bbc.com,albuquerque,sunny,24,7,,8,WNW,33.0,,,week,26-10-2017
bbc.com,albuquerque,sunny,26,11,17.625,16,SSW,50.375,,,day,20-10-2017
bbc.com,sacramento,sunny,30,12,,6,N,39.0,,,week,26-10-2017
bbc.com,flagstaff,sunny,18,4,11.75,37,SW,47.375,,,day,20-10-2017
bbc.com,sacramento,sunny intervals,20,10,14.875,8,W,53.75,,,day,20-10-2017
bbc.com,las vegas,sunny intervals,25,8,18.0,23,SW,30.875,,,day,20-10-2017
bbc.com,flagstaff,sunny,22,8,,14,WNW,12.0,,,week,26-10-2017
bbc.com,fresno,sunny,29,13,,3,SSW,39.0,,,week,26-10-2017
bbc.com,las vegas,sunny,30,16,,5,NE,14.0,,,week,26-10-2017
bbc.com,fresno,sunny intervals,21,8,15.375,19,NW,54.0,,,day,20-10-2017
bbc.com,salt lake city,light cloud,21,2,11.75,37,WNW,53.5,,,day,20-10-2017
bbc.com,salt lake city,sunny,18,7,,13,NW,68.0,,,week,26-10-2017
bbc.com,grand junction regional airport,sunny,25,2,15.75,21,SW,37.75,,,day,20-10-2017
bbc.com,grand junction regional airport,sunny,21,4,,6,WNW,20.0,,,week,26-10-2017
bbc.com,denver,sunny,26,5,16.0,19,SSW,38.125,,,day,20-10-2017
bbc.com,denver,sunny,18,2,,18,NW,33.0,,,week,26-10-2017
bbc.com,kansas city,light cloud,22,18,18.625,23,S,69.75,,,day,20-10-2017
bbc.com,kansas city,sunny,18,6,,18,WNW,50.0,,,week,26-10-2017
bbc.com,st louis,light cloud,23,15,18.25,13,S,64.0,,,day,20-10-2017
bbc.com,knoxville,sunny,15,7,,11,W,54.0,,,week,26-10-2017
bbc.com,knoxville,sunny,23,10,15.625,5,NE,76.875,,,day,20-10-2017
bbc.com,nashville,sunny intervals,24,14,17.25,5,SE,66.625,,,day,20-10-2017
bbc.com,st louis,sunny,18,8,,14,SW,44.0,,,week,26-10-2017
bbc.com,louisville,sunny,16,9,,16,WSW,53.0,,,week,26-10-2017
bbc.com,nashville,sunny,17,9,,13,WSW,43.0,,,week,26-10-2017
bbc.com,louisville,sunny,24,13,17.25,8,S,74.875,,,day,20-10-2017
bbc.com,raleigh east airport,sunny,17,7,,13,W,54.0,,,week,26-10-2017
bbc.com,washington dulles international airport,sunny intervals,16,6,,16,WNW,56.0,,,week,26-10-2017
bbc.com,washington dulles international airport,sunny,23,8,15.25,11,NNW,73.875,,,day,20-10-2017
bbc.com,bangor,sunny,15,9,12.25,23,WNW,66.375,,,day,20-10-2017
bbc.com,raleigh east airport,sunny,23,10,16.0,6,NNE,73.875,,,day,20-10-2017
bbc.com,rochester,sunny intervals,13,8,,16,NNW,63.0,,,week,26-10-2017
bbc.com,rochester,sunny,19,11,13.75,10,W,65.75,,,day,20-10-2017
bbc.com,cleveland,sunny,24,12,16.75,10,SSW,69.0,,,day,20-10-2017
bbc.com,cleveland,sunny intervals,15,8,,21,WSW,63.0,,,week,26-10-2017
bbc.com,bangor,heavy rain shower,16,10,,16,W,87.0,,,week,26-10-2017
bbc.com,chicago,sunny,14,5,,21,WSW,51.0,,,week,26-10-2017
bbc.com,sioux falls,light cloud,22,15,17.875,32,S,74.75,,,day,20-10-2017
bbc.com,minneapolis,sunny,12,2,,19,W,51.0,,,week,26-10-2017
bbc.com,rapid city,sunny,13,-1,,35,NNW,32.0,,,week,26-10-2017
bbc.com,rapid city,sunny,27,6,17.75,27,SSW,33.5,,,day,20-10-2017
bbc.com,sioux falls,sunny,15,1,,26,W,45.0,,,week,26-10-2017
bbc.com,chicago,sunny intervals,24,15,18.375,16,SSW,64.25,,,day,20-10-2017
bbc.com,rock springs,sunny,15,0,,14,WNW,36.0,,,week,26-10-2017
bbc.com,rock springs,light cloud,19,-2,6.75,35,SW,50.25,,,day,20-10-2017
bbc.com,boise,sunny,17,5,,8,WNW,52.0,,,week,26-10-2017
bbc.com,portland,heavy rain shower,13,9,10.125,16,SW,80.875,,,day,20-10-2017
bbc.com,portland,sunny,17,8,,8,NNE,71.0,,,week,26-10-2017
bbc.com,minneapolis,sunny intervals,22,17,17.75,21,S,69.375,,,day,20-10-2017
bbc.com,spokane international airport,sunny,12,2,,11,WNW,66.0,,,week,26-10-2017
bbc.com,bismarck,sunny,12,-2,,31,NW,36.0,,,week,26-10-2017
bbc.com,new york,sunny,21,11,16.0,14,NW,61.875,,,day,20-10-2017
bbc.com,boise,heavy rain shower,13,1,8.25,21,W,61.625,,,day,20-10-2017
bbc.com,bismarck,sunny intervals,23,7,16.125,24,S,62.25,,,day,20-10-2017
bbc.com,new york,sunny,17,10,,18,WSW,67.0,,,week,26-10-2017
