website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,24,10,,6,ENE,20.0,,,week,09-12-2017
bbc.com,los angeles,sunny intervals,19,8,14.25,5,S,79.625,,,day,03-12-2017
bbc.com,yuma,sunny,23,10,,13,N,12.0,,,week,09-12-2017
bbc.com,yuma,light cloud,26,13,18.125,6,S,56.75,,,day,03-12-2017
bbc.com,tucson international airport,light cloud,25,11,18.0,6,SSE,54.625,,,day,03-12-2017
bbc.com,san antonio,light rain shower,24,19,20.5,10,SE,88.625,,,day,03-12-2017
bbc.com,san antonio,sunny,19,6,,13,SSE,32.0,,,week,09-12-2017
bbc.com,tucson international airport,sunny,23,6,,13,ESE,14.0,,,week,09-12-2017
bbc.com,beaumont,sunny,16,7,,11,NE,46.0,,,week,09-12-2017
bbc.com,beaumont,light cloud,21,17,18.0,11,ESE,89.5,,,day,03-12-2017
bbc.com,houma,light cloud,22,16,17.75,8,E,86.125,,,day,03-12-2017
bbc.com,houma,sunny,16,7,,13,NNE,44.0,,,week,09-12-2017
bbc.com,pensacola,light cloud,20,15,16.875,8,ENE,81.25,,,day,03-12-2017
bbc.com,pensacola,sunny,14,5,,13,NW,46.0,,,week,09-12-2017
bbc.com,valdosta regional airport,light cloud,21,13,16.5,8,NE,80.5,,,day,03-12-2017
bbc.com,valdosta regional airport,sunny,13,2,,11,NW,46.0,,,week,09-12-2017
bbc.com,columbia metropolitan airport,sunny,10,0,,14,WNW,46.0,,,week,09-12-2017
bbc.com,miami,sunny,21,15,,21,N,63.0,,,week,09-12-2017
bbc.com,miami,sunny,26,23,23.625,14,ENE,73.625,,,day,03-12-2017
bbc.com,atlanta,sunny,10,-1,,16,WSW,53.0,,,week,09-12-2017
bbc.com,tuscaloosa municipal airport,light cloud,19,12,13.75,5,ENE,76.5,,,day,03-12-2017
bbc.com,tuscaloosa municipal airport,sunny,10,1,,11,W,42.0,,,week,09-12-2017
bbc.com,columbia metropolitan airport,light cloud,16,8,12.125,6,N,83.5,,,day,03-12-2017
bbc.com,atlanta,light cloud,18,9,13.25,8,N,82.5,,,day,03-12-2017
bbc.com,oklahoma city,sunny,11,2,,16,NNW,35.0,,,week,09-12-2017
bbc.com,albuquerque,sunny intervals,19,5,11.75,11,SSW,51.625,,,day,03-12-2017
bbc.com,little rock,sunny,10,0,,11,NNW,41.0,,,week,09-12-2017
bbc.com,oklahoma city,light cloud,20,16,16.375,19,S,81.625,,,day,03-12-2017
bbc.com,little rock,light cloud,19,13,14.875,10,SSE,78.0,,,day,03-12-2017
bbc.com,albuquerque,sunny,11,-1,,8,W,26.0,,,week,09-12-2017
bbc.com,amarillo,sunny,23,7,14.875,31,SW,44.125,,,day,03-12-2017
bbc.com,amarillo,sunny,14,-2,,23,NNE,25.0,,,week,09-12-2017
bbc.com,las vegas,sunny,16,7,,3,NE,18.0,,,week,09-12-2017
bbc.com,fresno,sunny,18,3,,3,E,56.0,,,week,09-12-2017
bbc.com,las vegas,sunny intervals,22,2,12.125,18,SW,33.25,,,day,03-12-2017
bbc.com,flagstaff,sunny intervals,12,-2,6.5,29,SW,52.125,,,day,03-12-2017
bbc.com,flagstaff,sunny,11,0,,11,ESE,12.0,,,week,09-12-2017
bbc.com,sacramento,sunny intervals,16,3,,5,N,68.0,,,week,09-12-2017
bbc.com,sacramento,sunny,14,6,9.25,6,W,64.125,,,day,03-12-2017
bbc.com,fresno,sunny,15,3,9.5,16,NW,70.5,,,day,03-12-2017
bbc.com,salt lake city,light cloud,6,-3,,6,E,76.0,,,week,09-12-2017
bbc.com,salt lake city,light rain shower,14,0,4.75,32,WSW,61.625,,,day,03-12-2017
bbc.com,grand junction regional airport,sunny,8,-3,,5,NE,23.0,,,week,09-12-2017
bbc.com,denver,sunny,12,-4,,16,E,21.0,,,week,09-12-2017
bbc.com,grand junction regional airport,light cloud,14,-2,6.625,6,SSE,53.875,,,day,03-12-2017
bbc.com,kansas city,sunny,4,-3,,16,W,47.0,,,week,09-12-2017
bbc.com,denver,sunny intervals,19,-1,9.5,19,SSW,41.625,,,day,03-12-2017
bbc.com,kansas city,thick cloud,15,14,13.125,13,SSE,86.375,,,day,03-12-2017
bbc.com,nashville,sunny,5,-3,,14,WSW,46.0,,,week,09-12-2017
bbc.com,knoxville,sunny intervals,14,5,8.625,3,NE,83.875,,,day,03-12-2017
bbc.com,st louis,sunny,3,-4,,18,W,46.0,,,week,09-12-2017
bbc.com,knoxville,sunny,5,-3,,14,NW,54.0,,,week,09-12-2017
bbc.com,louisville,sunny,4,-3,,19,WSW,53.0,,,week,09-12-2017
bbc.com,nashville,light cloud,15,9,10.5,6,ESE,73.375,,,day,03-12-2017
bbc.com,louisville,sunny,15,6,9.125,6,SE,78.5,,,day,03-12-2017
bbc.com,st louis,light cloud,15,11,11.125,13,SSE,74.25,,,day,03-12-2017
bbc.com,raleigh east airport,sunny,15,4,9.625,6,NNW,82.875,,,day,03-12-2017
bbc.com,raleigh east airport,sunny,8,-1,,13,W,51.0,,,week,09-12-2017
bbc.com,rochester,sunny intervals,8,1,3.75,11,W,86.5,,,day,03-12-2017
bbc.com,rochester,light cloud,1,-4,,18,SW,51.0,,,week,09-12-2017
bbc.com,cleveland,light cloud,1,-5,,23,SW,53.0,,,week,09-12-2017
bbc.com,washington dulles international airport,sunny,6,-5,,16,WSW,52.0,,,week,09-12-2017
bbc.com,cleveland,sunny,9,2,5.0,11,WSW,85.125,,,day,03-12-2017
bbc.com,washington dulles international airport,sunny,12,-2,4.625,11,NNW,84.5,,,day,03-12-2017
bbc.com,chicago,sunny,10,7,6.625,11,SSW,77.5,,,day,03-12-2017
bbc.com,chicago,sunny intervals,-1,-8,,21,W,43.0,,,week,09-12-2017
bbc.com,sioux falls,light cloud,-1,-10,,21,W,52.0,,,week,09-12-2017
bbc.com,bangor,light cloud,3,-4,,11,NE,64.0,,,week,09-12-2017
bbc.com,minneapolis,light cloud,-6,-13,,13,WNW,52.0,,,week,09-12-2017
bbc.com,sioux falls,light cloud,10,4,6.75,24,SSE,89.125,,,day,03-12-2017
bbc.com,bangor,light cloud,4,0,1.25,11,N,81.75,,,day,03-12-2017
bbc.com,minneapolis,light cloud,7,6,5.875,10,S,85.625,,,day,03-12-2017
bbc.com,portland,light cloud,9,1,,5,N,75.0,,,week,09-12-2017
bbc.com,rapid city,sunny intervals,6,-6,,27,N,46.0,,,week,09-12-2017
bbc.com,rock springs,sunny,4,-8,,13,W,42.0,,,week,09-12-2017
bbc.com,boise,sunny intervals,3,-4,,3,WSW,65.0,,,week,09-12-2017
bbc.com,rapid city,light cloud,13,-4,4.375,16,SSE,64.75,,,day,03-12-2017
bbc.com,rock springs,sleet,9,-4,-0.125,23,SW,64.375,,,day,03-12-2017
