website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,light cloud,20,13,,8,SW,71.0,,,week,27-11-2017
bbc.com,los angeles,sunny intervals,28,15,20.125,5,WNW,40.5,,,day,21-11-2017
bbc.com,yuma,sunny,29,15,20.625,14,NNW,19.625,,,day,21-11-2017
bbc.com,yuma,sunny intervals,29,15,,6,NE,26.0,,,week,27-11-2017
bbc.com,tucson international airport,sunny,30,11,,8,ESE,14.0,,,week,27-11-2017
bbc.com,tucson international airport,light cloud,27,12,18.5,6,NNW,34.375,,,day,21-11-2017
bbc.com,san antonio,light cloud,23,10,16.625,16,SW,66.75,,,day,21-11-2017
bbc.com,san antonio,sunny,24,13,,14,SSE,46.0,,,week,27-11-2017
bbc.com,houma,light cloud,21,14,16.875,10,ESE,79.875,,,day,21-11-2017
bbc.com,beaumont,light rain,21,14,17.125,11,SE,85.75,,,day,21-11-2017
bbc.com,houma,sunny,18,10,,13,E,41.0,,,week,27-11-2017
bbc.com,beaumont,sunny,19,12,,13,ESE,50.0,,,week,27-11-2017
bbc.com,valdosta regional airport,light cloud,22,15,17.5,10,ESE,85.125,,,day,21-11-2017
bbc.com,valdosta regional airport,sunny,15,4,,10,NNE,39.0,,,week,27-11-2017
bbc.com,pensacola,sunny,16,7,,11,NE,37.0,,,week,27-11-2017
bbc.com,pensacola,sunny intervals,20,12,15.125,11,NE,75.375,,,day,21-11-2017
bbc.com,miami,sunny,22,16,,16,N,59.0,,,week,27-11-2017
bbc.com,miami,thundery shower,26,20,23.875,16,SE,84.375,,,day,21-11-2017
bbc.com,columbia metropolitan airport,light cloud,17,10,12.125,10,ESE,82.375,,,day,21-11-2017
bbc.com,columbia metropolitan airport,sunny,11,1,,10,NNW,39.0,,,week,27-11-2017
bbc.com,atlanta,sunny,11,1,,13,NE,51.0,,,week,27-11-2017
bbc.com,tuscaloosa municipal airport,sunny,13,4,,8,NNE,37.0,,,week,27-11-2017
bbc.com,atlanta,light cloud,17,8,12.25,11,SE,86.875,,,day,21-11-2017
bbc.com,tuscaloosa municipal airport,sunny intervals,16,8,10.625,5,SSW,75.0,,,day,21-11-2017
bbc.com,little rock,light cloud,15,4,9.875,8,SW,71.25,,,day,21-11-2017
bbc.com,little rock,sunny,14,6,,10,SE,44.0,,,week,27-11-2017
bbc.com,oklahoma city,sunny,18,10,,21,SSE,48.0,,,week,27-11-2017
bbc.com,oklahoma city,sunny intervals,14,1,8.75,18,N,57.375,,,day,21-11-2017
bbc.com,amarillo,sunny,22,7,,26,SW,28.0,,,week,27-11-2017
bbc.com,amarillo,sunny intervals,16,0,7.75,37,NNE,51.0,,,day,21-11-2017
bbc.com,albuquerque,sunny,19,5,,10,S,29.0,,,week,27-11-2017
bbc.com,albuquerque,light cloud,18,4,9.875,14,N,51.875,,,day,21-11-2017
bbc.com,flagstaff,sunny intervals,15,3,8.875,13,NE,51.75,,,day,21-11-2017
