website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,18,8,,6,N,62.0,,,week,11-01-2018
bbc.com,tucson international airport,sunny,24,8,15.25,8,E,52.0,,,day,05-01-2018
bbc.com,los angeles,sunny,21,13,15.5,6,WSW,84.25,,,day,05-01-2018
bbc.com,tucson international airport,sunny,17,4,,10,SSE,47.0,,,week,11-01-2018
bbc.com,yuma,sunny,20,9,,14,N,36.0,,,week,11-01-2018
bbc.com,san antonio,sunny,19,5,,19,S,60.0,,,week,11-01-2018
bbc.com,yuma,sunny,26,9,16.375,6,NNE,28.625,,,day,05-01-2018
bbc.com,san antonio,sunny intervals,13,4,7.625,8,SSE,70.125,,,day,05-01-2018
bbc.com,beaumont,sunny,10,4,5.5,8,ESE,71.625,,,day,05-01-2018
bbc.com,beaumont,light cloud,19,8,,19,SSW,76.0,,,week,11-01-2018
bbc.com,houma,light cloud,10,2,4.5,8,ENE,73.75,,,day,05-01-2018
bbc.com,houma,light cloud,21,12,,21,SSE,74.0,,,week,11-01-2018
bbc.com,pensacola,light cloud,7,-1,1.875,6,N,60.0,,,day,05-01-2018
bbc.com,pensacola,light cloud,18,13,,18,SE,76.0,,,week,11-01-2018
bbc.com,valdosta regional airport,sunny intervals,19,11,,13,SE,69.0,,,week,11-01-2018
bbc.com,valdosta regional airport,light cloud,6,-2,0.875,8,NW,60.75,,,day,05-01-2018
bbc.com,columbia metropolitan airport,sunny,3,-5,-1.5,10,W,49.0,,,day,05-01-2018
bbc.com,miami,sunny intervals,24,20,,19,ESE,70.0,,,week,11-01-2018
bbc.com,miami,sunny,15,9,10.75,16,N,60.625,,,day,05-01-2018
bbc.com,columbia metropolitan airport,light cloud,13,7,,11,E,70.0,,,week,11-01-2018
bbc.com,atlanta,sunny,3,-5,-1.625,18,NW,39.875,,,day,05-01-2018
bbc.com,atlanta,thick cloud,13,7,,18,SE,77.0,,,week,11-01-2018
bbc.com,tuscaloosa municipal airport,sunny,5,-3,-0.375,6,WNW,51.75,,,day,05-01-2018
bbc.com,tuscaloosa municipal airport,thick cloud,16,8,,14,SSE,72.0,,,week,11-01-2018
bbc.com,oklahoma city,sunny,8,-4,,27,SW,59.0,,,week,11-01-2018
bbc.com,little rock,thick cloud,13,1,,16,S,80.0,,,week,11-01-2018
bbc.com,oklahoma city,sunny,7,-3,1.625,8,SW,75.375,,,day,05-01-2018
bbc.com,little rock,sunny,8,-3,1.125,8,SSW,62.375,,,day,05-01-2018
bbc.com,amarillo,light cloud,10,-6,0.5,8,W,53.375,,,day,05-01-2018
bbc.com,amarillo,sunny,7,-6,,35,NW,47.0,,,week,11-01-2018
bbc.com,albuquerque,light cloud,13,-1,4.625,6,S,44.0,,,day,05-01-2018
bbc.com,albuquerque,sunny,10,-3,,14,NW,44.0,,,week,11-01-2018
bbc.com,las vegas,sunny,14,5,,6,NNW,44.0,,,week,11-01-2018
bbc.com,fresno,light cloud,19,12,14.0,5,SSE,83.875,,,day,05-01-2018
bbc.com,flagstaff,sunny,5,-4,,14,ENE,54.0,,,week,11-01-2018
bbc.com,flagstaff,sunny,14,1,6.25,8,WSW,51.5,,,day,05-01-2018
bbc.com,las vegas,sunny intervals,16,4,9.0,5,ENE,48.5,,,day,05-01-2018
bbc.com,fresno,sunny,14,3,,5,ENE,73.0,,,week,11-01-2018
bbc.com,sacramento,light cloud,16,10,13.125,8,SSE,93.125,,,day,05-01-2018
bbc.com,sacramento,sunny,14,4,,5,ENE,72.0,,,week,11-01-2018
bbc.com,denver,sunny,1,-10,,16,NW,57.0,,,week,11-01-2018
bbc.com,grand junction regional airport,light cloud,6,-3,0.125,3,W,54.375,,,day,05-01-2018
bbc.com,salt lake city,light cloud,4,-5,,10,S,80.0,,,week,11-01-2018
bbc.com,grand junction regional airport,sunny,5,-6,,6,N,53.0,,,week,11-01-2018
bbc.com,salt lake city,sunny,6,-1,1.5,6,WNW,78.75,,,day,05-01-2018
bbc.com,denver,light cloud,9,-2,2.5,14,SW,56.875,,,day,05-01-2018
bbc.com,kansas city,light snow shower,4,-9,,23,SSE,69.0,,,week,11-01-2018
bbc.com,kansas city,light cloud,-3,-11,-7.25,11,ENE,52.125,,,day,05-01-2018
bbc.com,st louis,thick cloud,7,-5,,19,S,77.0,,,week,11-01-2018
bbc.com,louisville,light cloud,10,0,,19,SSE,72.0,,,week,11-01-2018
bbc.com,nashville,thick cloud,12,2,,16,S,74.0,,,week,11-01-2018
bbc.com,st louis,light cloud,-6,-14,-9.75,8,N,59.625,,,day,05-01-2018
bbc.com,louisville,sunny,-6,-15,-10.75,13,WNW,49.25,,,day,05-01-2018
bbc.com,nashville,light cloud,-2,-9,-5.75,8,WNW,41.75,,,day,05-01-2018
bbc.com,knoxville,sunny intervals,-2,-9,-6.0,8,W,41.375,,,day,05-01-2018
bbc.com,knoxville,light cloud,11,2,,8,NW,69.0,,,week,11-01-2018
bbc.com,raleigh east airport,sunny,-2,-9,-5.625,21,WNW,40.625,,,day,05-01-2018
bbc.com,raleigh east airport,light cloud,11,4,,10,SE,68.0,,,week,11-01-2018
bbc.com,washington dulles international airport,light cloud,7,-2,,13,NNW,55.0,,,week,11-01-2018
bbc.com,cleveland,thick cloud,-12,-16,-15.0,26,WNW,77.625,,,day,05-01-2018
bbc.com,cleveland,light cloud,3,-4,,19,S,74.0,,,week,11-01-2018
bbc.com,washington dulles international airport,sunny,-7,-14,-11.125,31,WNW,39.5,,,day,05-01-2018
bbc.com,rochester,light cloud,0,-5,,16,WNW,67.0,,,week,11-01-2018
