website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,28,15,,8,WSW,37.0,,,week,17-10-2017
bbc.com,tucson international airport,sunny,34,17,,13,ESE,15.0,,,week,17-10-2017
bbc.com,los angeles,sunny,24,14,17.75,10,WSW,78.0,,,day,11-10-2017
bbc.com,tucson international airport,sunny,35,17,25.5,14,SE,31.5,,,day,11-10-2017
bbc.com,yuma,sunny,34,14,23.625,5,SSW,31.875,,,day,11-10-2017
bbc.com,san antonio,sunny,27,15,,11,ENE,37.0,,,week,17-10-2017
bbc.com,yuma,sunny,35,18,,8,NNW,6.0,,,week,17-10-2017
bbc.com,san antonio,sunny intervals,26,18,20.875,13,NNE,56.0,,,day,11-10-2017
bbc.com,beaumont,sunny,27,20,23.125,13,N,70.25,,,day,11-10-2017
bbc.com,houma,sunny,25,18,,14,NE,60.0,,,week,17-10-2017
bbc.com,beaumont,sunny,27,16,,13,NE,43.0,,,week,17-10-2017
bbc.com,pensacola,heavy rain shower,29,23,25.875,5,SSE,90.5,,,day,11-10-2017
bbc.com,pensacola,sunny,25,18,,13,NNE,63.0,,,week,17-10-2017
bbc.com,houma,thundery shower,30,23,26.0,6,ENE,88.75,,,day,11-10-2017
bbc.com,valdosta regional airport,thundery shower,29,23,25.5,5,SSE,88.0,,,day,11-10-2017
bbc.com,valdosta regional airport,sunny,27,17,,10,NNE,68.0,,,week,17-10-2017
bbc.com,miami,sunny,29,26,27.125,26,ENE,74.375,,,day,11-10-2017
bbc.com,miami,sunny intervals,28,24,,11,SW,80.0,,,week,17-10-2017
bbc.com,atlanta,sunny,22,13,,14,NNE,66.0,,,week,17-10-2017
bbc.com,columbia metropolitan airport,heavy rain shower,29,23,25.5,8,SW,89.125,,,day,11-10-2017
bbc.com,columbia metropolitan airport,sunny,23,13,,13,NNE,60.0,,,week,17-10-2017
bbc.com,atlanta,light rain shower,29,20,24.5,11,W,84.625,,,day,11-10-2017
bbc.com,tuscaloosa municipal airport,light cloud,28,17,23.625,10,WNW,83.125,,,day,11-10-2017
bbc.com,tuscaloosa municipal airport,sunny,23,14,,11,NNE,50.0,,,week,17-10-2017
bbc.com,little rock,sunny,22,11,,8,ENE,36.0,,,week,17-10-2017
bbc.com,oklahoma city,sunny,21,12,,13,S,43.0,,,week,17-10-2017
bbc.com,little rock,sunny,22,13,17.125,6,NNW,70.25,,,day,11-10-2017
bbc.com,amarillo,sunny,21,11,13.875,32,SSW,61.125,,,day,11-10-2017
bbc.com,amarillo,sunny,23,11,,24,SSE,40.0,,,week,17-10-2017
bbc.com,albuquerque,sunny,22,10,14.25,11,S,64.25,,,day,11-10-2017
bbc.com,albuquerque,sunny,22,10,,8,SW,49.0,,,week,17-10-2017
bbc.com,oklahoma city,sunny,18,13,13.75,3,ENE,69.0,,,day,11-10-2017
bbc.com,las vegas,sunny,28,8,18.0,6,ESE,29.0,,,day,11-10-2017
bbc.com,flagstaff,sunny,22,9,,11,SSE,11.0,,,week,17-10-2017
