website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,23,11,16.0,6,W,69.75,,,day,01-12-2017
bbc.com,los angeles,sunny,25,10,,8,NE,18.0,,,week,07-12-2017
bbc.com,yuma,sunny,22,10,,18,N,15.0,,,week,07-12-2017
bbc.com,yuma,light cloud,26,13,18.375,6,N,42.5,,,day,01-12-2017
bbc.com,tucson international airport,sunny,21,5,,11,ESE,21.0,,,week,07-12-2017
bbc.com,tucson international airport,light cloud,25,14,19.25,6,ESE,47.25,,,day,01-12-2017
bbc.com,san antonio,sunny,17,4,,14,N,30.0,,,week,07-12-2017
bbc.com,san antonio,sunny intervals,23,10,16.875,8,ESE,62.875,,,day,01-12-2017
bbc.com,beaumont,sunny intervals,19,11,14.875,6,NE,82.125,,,day,01-12-2017
bbc.com,beaumont,sunny,14,6,,14,N,45.0,,,week,07-12-2017
bbc.com,houma,sunny,21,12,16.125,8,NNE,81.625,,,day,01-12-2017
bbc.com,houma,sunny,14,6,,18,NNE,46.0,,,week,07-12-2017
bbc.com,pensacola,sunny intervals,21,13,17.0,8,NNW,85.125,,,day,01-12-2017
bbc.com,pensacola,sunny,13,5,,16,NW,48.0,,,week,07-12-2017
bbc.com,valdosta regional airport,sunny intervals,23,15,18.5,6,SW,83.125,,,day,01-12-2017
bbc.com,valdosta regional airport,sunny intervals,15,5,,13,NW,54.0,,,week,07-12-2017
bbc.com,miami,sunny,24,17,,18,S,73.0,,,week,07-12-2017
bbc.com,atlanta,sunny,10,0,,19,WNW,55.0,,,week,07-12-2017
bbc.com,columbia metropolitan airport,sunny,12,3,,13,W,55.0,,,week,07-12-2017
bbc.com,columbia metropolitan airport,light rain,18,10,14.625,8,N,84.5,,,day,01-12-2017
bbc.com,atlanta,light cloud,17,11,14.0,13,NNW,88.75,,,day,01-12-2017
bbc.com,miami,light rain shower,26,23,23.5,19,NE,76.0,,,day,01-12-2017
bbc.com,tuscaloosa municipal airport,light cloud,16,9,12.5,8,NNE,85.5,,,day,01-12-2017
bbc.com,tuscaloosa municipal airport,sunny,10,1,,13,W,47.0,,,week,07-12-2017
bbc.com,little rock,sunny,9,0,,14,WNW,39.0,,,week,07-12-2017
bbc.com,oklahoma city,sunny,9,0,,19,NW,37.0,,,week,07-12-2017
bbc.com,oklahoma city,light cloud,15,10,11.125,16,S,71.625,,,day,01-12-2017
bbc.com,little rock,light cloud,14,7,9.625,6,ENE,67.75,,,day,01-12-2017
bbc.com,amarillo,sunny,10,-4,,24,N,33.0,,,week,07-12-2017
bbc.com,albuquerque,light cloud,16,5,10.5,10,SW,66.5,,,day,01-12-2017
bbc.com,albuquerque,sunny,9,-3,,8,NNW,34.0,,,week,07-12-2017
bbc.com,amarillo,light cloud,20,3,11.25,34,SW,49.25,,,day,01-12-2017
bbc.com,las vegas,sunny,16,7,,5,NNW,20.0,,,week,07-12-2017
bbc.com,fresno,sunny intervals,14,7,9.875,3,W,88.625,,,day,01-12-2017
bbc.com,fresno,sunny,17,3,,3,N,54.0,,,week,07-12-2017
bbc.com,flagstaff,sunny,8,-2,,16,ENE,23.0,,,week,07-12-2017
bbc.com,flagstaff,light cloud,12,2,7.5,10,SW,67.75,,,day,01-12-2017
bbc.com,sacramento,light cloud,14,7,9.5,3,SE,88.625,,,day,01-12-2017
bbc.com,sacramento,sunny,15,2,,5,N,63.0,,,week,07-12-2017
bbc.com,las vegas,sunny,19,4,11.375,5,ENE,53.625,,,day,01-12-2017
bbc.com,denver,sunny,6,-6,,16,WSW,35.0,,,week,07-12-2017
bbc.com,denver,sunny,15,0,6.5,11,W,58.125,,,day,01-12-2017
bbc.com,salt lake city,sunny,6,-3,,8,N,72.0,,,week,07-12-2017
bbc.com,grand junction regional airport,sunny,7,-4,,5,ESE,28.0,,,week,07-12-2017
bbc.com,grand junction regional airport,sunny,11,1,5.125,3,W,71.25,,,day,01-12-2017
bbc.com,kansas city,light cloud,12,5,7.5,16,S,72.75,,,day,01-12-2017
bbc.com,salt lake city,light cloud,10,2,5.125,8,N,86.125,,,day,01-12-2017
bbc.com,kansas city,sunny,2,-5,,18,NW,46.0,,,week,07-12-2017
bbc.com,nashville,sunny intervals,6,-3,,14,WNW,46.0,,,week,07-12-2017
bbc.com,knoxville,light cloud,12,7,9.125,10,NE,83.125,,,day,01-12-2017
bbc.com,knoxville,sunny,6,-2,,13,WNW,56.0,,,week,07-12-2017
bbc.com,st louis,sunny,2,-5,,19,WNW,46.0,,,week,07-12-2017
bbc.com,louisville,sunny,4,-3,,19,W,52.0,,,week,07-12-2017
bbc.com,st louis,sunny intervals,11,4,6.375,8,S,75.0,,,day,01-12-2017
bbc.com,louisville,sunny,11,2,6.0,6,E,81.5,,,day,01-12-2017
bbc.com,nashville,sunny,12,5,7.5,6,NE,75.0,,,day,01-12-2017
bbc.com,cleveland,light cloud,8,2,4.75,10,W,81.625,,,day,01-12-2017
bbc.com,cleveland,light snow,1,-4,,23,WSW,60.0,,,week,07-12-2017
bbc.com,raleigh east airport,light cloud,10,1,,13,WNW,58.0,,,week,07-12-2017
bbc.com,raleigh east airport,sunny,15,5,9.875,14,NNE,74.25,,,day,01-12-2017
bbc.com,washington dulles international airport,sunny intervals,8,-3,,16,W,54.0,,,week,07-12-2017
bbc.com,rochester,light cloud,2,-3,,21,WSW,59.0,,,week,07-12-2017
bbc.com,rochester,light cloud,5,1,3.375,13,WNW,82.0,,,day,01-12-2017
bbc.com,washington dulles international airport,sunny,11,0,5.625,18,NNW,76.0,,,day,01-12-2017
bbc.com,chicago,sunny,8,2,4.0,11,SW,75.875,,,day,01-12-2017
bbc.com,minneapolis,sunny,-6,-11,,16,NW,43.0,,,week,07-12-2017
bbc.com,chicago,sunny,-2,-7,,19,WNW,44.0,,,week,07-12-2017
bbc.com,sioux falls,light cloud,9,-4,2.75,21,SW,74.0,,,day,01-12-2017
bbc.com,bangor,light cloud,4,-3,,13,SW,65.0,,,week,07-12-2017
bbc.com,sioux falls,sunny,-2,-9,,24,NW,44.0,,,week,07-12-2017
bbc.com,bangor,light cloud,8,1,4.625,14,NW,85.375,,,day,01-12-2017
bbc.com,minneapolis,light cloud,7,-1,3.375,13,SSW,76.625,,,day,01-12-2017
bbc.com,rock springs,light cloud,6,-2,1.125,13,W,77.875,,,day,01-12-2017
bbc.com,rapid city,sunny intervals,10,-4,1.625,18,NW,56.75,,,day,01-12-2017
bbc.com,rapid city,sunny,3,-7,,34,NNW,48.0,,,week,07-12-2017
bbc.com,rock springs,sunny,2,-9,,14,W,51.0,,,week,07-12-2017
bbc.com,boise,sunny,3,-5,,3,SW,60.0,,,week,07-12-2017
bbc.com,portland,sunny,9,0,,8,NE,70.0,,,week,07-12-2017
bbc.com,boise,light cloud,7,1,3.0,5,S,85.75,,,day,01-12-2017
bbc.com,portland,light cloud,9,7,7.5,10,SSW,91.625,,,day,01-12-2017
bbc.com,new york,sunny,7,-1,,16,W,59.0,,,week,07-12-2017
bbc.com,bismarck,sunny,-1,-10,,21,NW,55.0,,,week,07-12-2017
bbc.com,new york,sunny,9,2,6.0,16,NNW,71.875,,,day,01-12-2017
bbc.com,bismarck,sunny intervals,7,-4,1.125,10,W,71.625,,,day,01-12-2017
bbc.com,spokane international airport,sunny intervals,-1,-8,,6,NE,85.0,,,week,07-12-2017
bbc.com,leeuwarden,light rain shower,5,-1,1.75,6,WSW,97.625,,,day,01-12-2017
bbc.com,spokane international airport,light cloud,5,1,2.375,13,S,91.625,,,day,01-12-2017
bbc.com,leeuwarden,thick cloud,8,4,,24,WSW,83.0,,,week,07-12-2017
bbc.com,de bilt,thick cloud,8,4,,18,WSW,83.0,,,week,07-12-2017
bbc.com,maastricht aachen airport,thick cloud,6,3,,19,SW,85.0,,,week,07-12-2017
bbc.com,maastricht aachen airport,thick cloud,2,-1,0.75,13,NE,93.875,,,day,01-12-2017
bbc.com,amsterdam airport schiphol,thick cloud,9,4,,27,WSW,82.0,,,week,07-12-2017
bbc.com,amsterdam airport schiphol,sunny intervals,5,-3,1.0,11,NE,94.875,,,day,01-12-2017
bbc.com,vlissingen,thick cloud,9,5,,26,WSW,82.0,,,week,07-12-2017
bbc.com,de bilt,light cloud,5,-4,1.0,11,NNE,94.25,,,day,01-12-2017
bbc.com,vlissingen,sunny intervals,4,-2,1.25,16,NE,92.75,,,day,01-12-2017
bbc.com,rotterdam,thick cloud,8,5,,24,WSW,83.0,,,week,07-12-2017
bbc.com,rotterdam,light cloud,4,-1,1.375,10,NE,91.75,,,day,01-12-2017
bbc.com,eindhoven,light cloud,4,-3,0.875,14,NNE,92.25,,,day,01-12-2017
bbc.com,eindhoven,thick cloud,8,3,,21,WSW,84.0,,,week,07-12-2017
timeanddate.com,los angeles,A mixture of sun and clouds.,19,12,,10,SE,49,9,,day,01-12-2017
timeanddate.com,yuma marine corps air station,Mostly sunny.,25,13,,12,S,39,1,,day,01-12-2017
timeanddate.com,davis-monthan air force base,Mostly sunny.,26,12,,12,SSW,23,1,,day,01-12-2017
timeanddate.com,los angeles,Sunny.,24,14,,5,NW,6,1,,week,07-12-2017
timeanddate.com,yuma marine corps air station,Sunny.,24,12,,15,N,11,1,,week,07-12-2017
timeanddate.com,el paso international airport,High level clouds.,21,8,,12,S,34,1,,day,01-12-2017
timeanddate.com,davis-monthan air force base,Sunny.,20,4,,15,E,13,2,,week,07-12-2017
timeanddate.com,pensacola regional airport,A mixture of sun and clouds.,23,11,,8,NE,57,10,,day,01-12-2017
timeanddate.com,valdosta regional,A mixture of sun and clouds.,22,13,,10,ENE,66,15,,day,01-12-2017
timeanddate.com,el paso international airport,Sunny.,15,2,,8,E,20,4,,week,07-12-2017
