website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,24,10,,6,SSW,27.0,,,week,15-12-2017
bbc.com,los angeles,light cloud,26,11,17.375,8,NNE,29.375,,,day,09-12-2017
bbc.com,yuma,sunny,25,9,,11,NNE,13.0,,,week,15-12-2017
bbc.com,yuma,light cloud,24,13,16.625,13,N,20.625,,,day,09-12-2017
bbc.com,tucson international airport,sunny,24,8,,11,ESE,23.0,,,week,15-12-2017
bbc.com,tucson international airport,sunny,22,8,14.25,14,E,32.625,,,day,09-12-2017
bbc.com,san antonio,sunny,18,3,10.0,14,NW,54.375,,,day,09-12-2017
bbc.com,san antonio,sunny,20,7,,10,NE,39.0,,,week,15-12-2017
bbc.com,beaumont,sunny,17,8,,8,ESE,53.0,,,week,15-12-2017
bbc.com,beaumont,sunny,13,3,6.875,11,WNW,69.5,,,day,09-12-2017
bbc.com,houma,sunny,11,2,5.375,16,NW,70.25,,,day,09-12-2017
bbc.com,houma,sunny,18,8,,10,W,51.0,,,week,15-12-2017
bbc.com,pensacola,sunny,8,2,4.375,18,NW,68.375,,,day,09-12-2017
bbc.com,pensacola,sunny,15,6,,11,WNW,54.0,,,week,15-12-2017
bbc.com,valdosta regional airport,light cloud,8,1,5.125,19,WNW,73.625,,,day,09-12-2017
bbc.com,valdosta regional airport,sunny,15,3,,11,W,59.0,,,week,15-12-2017
bbc.com,miami,sunny,22,14,,11,WNW,60.0,,,week,15-12-2017
bbc.com,miami,thundery shower,25,9,17.75,27,W,81.75,,,day,09-12-2017
bbc.com,columbia metropolitan airport,light rain,6,-1,3.75,11,WNW,80.0,,,day,09-12-2017
bbc.com,columbia metropolitan airport,sunny,10,1,,14,W,56.0,,,week,15-12-2017
bbc.com,atlanta,sunny,10,0,,18,W,59.0,,,week,15-12-2017
bbc.com,atlanta,light snow shower,5,-2,1.875,19,WNW,71.625,,,day,09-12-2017
bbc.com,tuscaloosa municipal airport,sunny,8,-1,2.875,16,W,67.0,,,day,09-12-2017
bbc.com,tuscaloosa municipal airport,sunny,12,2,,10,W,47.0,,,week,15-12-2017
bbc.com,little rock,sunny,14,4,,11,W,39.0,,,week,15-12-2017
bbc.com,amarillo,sunny,14,-1,4.75,26,NNW,38.25,,,day,09-12-2017
bbc.com,little rock,sunny,8,-1,2.75,19,NW,63.625,,,day,09-12-2017
bbc.com,amarillo,sunny,18,2,,23,WNW,24.0,,,week,15-12-2017
bbc.com,albuquerque,sunny,11,0,4.125,6,N,57.75,,,day,09-12-2017
bbc.com,oklahoma city,sunny,16,7,,16,W,33.0,,,week,15-12-2017
bbc.com,oklahoma city,sunny,10,2,4.75,21,NNW,57.625,,,day,09-12-2017
bbc.com,albuquerque,sunny,12,0,,6,WSW,31.0,,,week,15-12-2017
bbc.com,las vegas,sunny,17,7,,3,E,18.0,,,week,15-12-2017
bbc.com,flagstaff,sunny,13,2,,8,WSW,13.0,,,week,15-12-2017
bbc.com,las vegas,sunny,14,0,7.375,5,ENE,47.875,,,day,09-12-2017
bbc.com,sacramento,sunny intervals,16,4,8.5,6,N,75.875,,,day,09-12-2017
bbc.com,sacramento,sunny,17,4,,3,NE,62.0,,,week,15-12-2017
bbc.com,fresno,sunny,17,3,8.75,3,SW,75.5,,,day,09-12-2017
bbc.com,fresno,sunny,20,4,,5,ESE,47.0,,,week,15-12-2017
bbc.com,flagstaff,sunny,10,-3,2.625,14,ENE,40.5,,,day,09-12-2017
bbc.com,salt lake city,sunny,7,-3,,6,NNE,68.0,,,week,15-12-2017
bbc.com,salt lake city,sunny,4,-3,-0.625,8,NNW,89.25,,,day,09-12-2017
bbc.com,kansas city,sunny,10,3,,14,WSW,49.0,,,week,15-12-2017
bbc.com,grand junction regional airport,sunny,7,-3,1.0,3,E,56.125,,,day,09-12-2017
bbc.com,denver,sunny,14,-3,3.375,14,WSW,41.375,,,day,09-12-2017
bbc.com,grand junction regional airport,sunny,10,-1,,5,NNE,22.0,,,week,15-12-2017
bbc.com,denver,sunny,18,-2,,16,SSW,18.0,,,week,15-12-2017
bbc.com,kansas city,sunny intervals,3,-2,0.0,21,NNW,65.625,,,day,09-12-2017
bbc.com,knoxville,sunny intervals,6,-1,,13,WSW,60.0,,,week,15-12-2017
bbc.com,knoxville,sunny intervals,4,-3,0.25,13,WSW,66.0,,,day,09-12-2017
bbc.com,st louis,sunny,7,0,,14,WSW,51.0,,,week,15-12-2017
bbc.com,nashville,sunny,7,0,,13,WSW,49.0,,,week,15-12-2017
bbc.com,louisville,sunny intervals,5,-1,,18,WSW,57.0,,,week,15-12-2017
bbc.com,st louis,thick cloud,2,-4,-0.875,26,NW,60.625,,,day,09-12-2017
bbc.com,nashville,light cloud,3,-4,-0.25,18,W,63.25,,,day,09-12-2017
bbc.com,louisville,light snow,4,-3,-0.625,21,W,65.5,,,day,09-12-2017
bbc.com,cleveland,light snow,-2,-6,,21,WSW,69.0,,,week,15-12-2017
bbc.com,raleigh east airport,sunny,7,-2,,13,W,58.0,,,week,15-12-2017
bbc.com,raleigh east airport,light rain,2,-2,0.875,13,NNW,92.375,,,day,09-12-2017
bbc.com,washington dulles international airport,sunny intervals,4,-7,,14,W,54.0,,,week,15-12-2017
bbc.com,cleveland,light cloud,2,-4,-1.25,19,SSW,69.375,,,day,09-12-2017
bbc.com,washington dulles international airport,heavy snow,3,-5,-0.875,10,ENE,89.625,,,day,09-12-2017
bbc.com,rochester,light snow,-2,-7,,18,WSW,63.0,,,week,15-12-2017
bbc.com,rochester,light cloud,2,-3,-0.75,8,S,68.375,,,day,09-12-2017
bbc.com,chicago,light cloud,-1,-6,,18,WSW,58.0,,,week,15-12-2017
bbc.com,sioux falls,light cloud,-1,-6,-3.375,19,NNW,70.625,,,day,09-12-2017
bbc.com,sioux falls,light cloud,6,-4,,21,W,53.0,,,week,15-12-2017
bbc.com,minneapolis,light cloud,-2,-7,,11,WSW,72.0,,,week,15-12-2017
bbc.com,bangor,light cloud,4,1,1.875,8,ENE,86.375,,,day,09-12-2017
bbc.com,bangor,sunny,-7,-16,,8,WNW,58.0,,,week,15-12-2017
bbc.com,minneapolis,sunny,-5,-8,-7.125,13,NNW,70.375,,,day,09-12-2017
bbc.com,chicago,light snow,-1,-7,-4.0,31,NNW,62.875,,,day,09-12-2017
bbc.com,rock springs,sunny,6,-5,,11,WSW,35.0,,,week,15-12-2017
bbc.com,rapid city,sunny,13,4,7.25,27,NW,29.25,,,day,09-12-2017
bbc.com,rock springs,sunny,4,-6,-2.25,10,W,64.375,,,day,09-12-2017
bbc.com,rapid city,sunny,15,-2,,24,WNW,30.0,,,week,15-12-2017
bbc.com,portland,light cloud,8,2,,5,SW,86.0,,,week,15-12-2017
bbc.com,boise,sunny,4,-4,,3,WSW,60.0,,,week,15-12-2017
bbc.com,boise,thick cloud,1,-3,-2.375,6,SSW,86.375,,,day,09-12-2017
bbc.com,portland,sunny,8,1,3.25,8,NE,66.0,,,day,09-12-2017
bbc.com,bismarck,light cloud,7,-4,,16,W,57.0,,,week,15-12-2017
bbc.com,bismarck,sunny,4,-3,0.625,11,WSW,69.375,,,day,09-12-2017
bbc.com,spokane international airport,sunny intervals,3,-4,,8,S,68.0,,,week,15-12-2017
bbc.com,spokane international airport,light cloud,1,-3,-1.75,6,NE,85.75,,,day,09-12-2017
bbc.com,leeuwarden,light rain,6,-1,2.75,23,WNW,80.75,,,day,09-12-2017
bbc.com,leeuwarden,light rain shower,5,1,,21,SW,84.0,,,week,15-12-2017
bbc.com,new york,sunny intervals,0,-7,,11,WNW,63.0,,,week,15-12-2017
bbc.com,new york,heavy snow,0,-2,-0.125,11,N,88.625,,,day,09-12-2017
bbc.com,vlissingen,light cloud,6,3,,24,WSW,81.0,,,week,15-12-2017
bbc.com,maastricht aachen airport,sunny intervals,1,-1,0.0,23,WSW,86.375,,,day,09-12-2017
bbc.com,amsterdam airport schiphol,heavy rain shower,6,-1,3.0,31,W,81.25,,,day,09-12-2017
bbc.com,maastricht aachen airport,light cloud,4,1,,21,SW,84.0,,,week,15-12-2017
bbc.com,de bilt,light cloud,5,1,,16,SW,85.0,,,week,15-12-2017
bbc.com,amsterdam airport schiphol,light rain shower,6,1,,23,SW,83.0,,,week,15-12-2017
bbc.com,vlissingen,light cloud,5,1,2.75,31,W,80.125,,,day,09-12-2017
bbc.com,de bilt,light rain,5,-2,1.75,16,WSW,86.75,,,day,09-12-2017
bbc.com,eindhoven,thick cloud,5,0,,21,SW,84.0,,,week,15-12-2017
bbc.com,rotterdam,sunny intervals,5,2,,19,WSW,83.0,,,week,15-12-2017
bbc.com,rotterdam,light cloud,4,0,2.875,21,W,77.125,,,day,09-12-2017
bbc.com,eindhoven,sunny intervals,3,-2,0.125,21,WSW,87.75,,,day,09-12-2017
timeanddate.com,yuma marine corps air station,Mostly sunny.,23,8,,16,NNE,12,1,,day,09-12-2017
timeanddate.com,yuma marine corps air station,Sunny.,25,11,,8,NW,9,1,,week,15-12-2017
timeanddate.com,los angeles,Sunny.,26,13,,10,NNE,15,6,,day,09-12-2017
timeanddate.com,los angeles,Sunny.,23,16,,6,SSW,8,1,,week,15-12-2017
timeanddate.com,davis-monthan air force base,Sunny.,22,5,,15,E,12,0,,day,09-12-2017
timeanddate.com,el paso international airport,Sunny.,13,-2,,7,SW,27,0,,day,09-12-2017
timeanddate.com,pensacola regional airport,Sunny.,10,1,,17,NW,45,2,,day,09-12-2017
timeanddate.com,pensacola regional airport,Sunny.,16,9,,9,NNW,35,5,,week,15-12-2017
timeanddate.com,davis-monthan air force base,Sunny.,23,11,,4,W,16,2,,week,15-12-2017
timeanddate.com,valdosta regional,Sprinkles early. Morning clouds.,8,1,,14,WNW,65,23,4.9,day,09-12-2017
timeanddate.com,el paso international airport,Sunny.,17,7,,5,WSW,23,2,,week,15-12-2017
timeanddate.com,midland - midland airpark,Sunny.,16,1,,13,NW,20,3,,day,09-12-2017
timeanddate.com,valdosta regional,Sprinkles early. Decreasing cloudiness.,16,6,,12,WNW,45,26,0.0,week,15-12-2017
timeanddate.com,miami international airport,Tons of rain. Overcast.,25,15,,22,W,83,95,19.3,day,09-12-2017
timeanddate.com,midland - midland airpark,Sunny.,19,6,,21,SW,21,3,,week,15-12-2017
timeanddate.com,san antonio international airport,Mostly sunny.,18,3,,15,NNW,35,3,,day,09-12-2017
timeanddate.com,columbia owens downtown airport,Sprinkles early. Breaks of sun late.,8,3,,13,W,73,43,6.2,day,09-12-2017
timeanddate.com,miami international airport,Drizzle. Afternoon clouds.,23,17,,7,WSW,60,49,0.8,week,15-12-2017
timeanddate.com,san antonio international airport,Sunny.,20,9,,8,S,25,2,,week,15-12-2017
