website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,18,10,,6,WSW,58.0,,,week,06-11-2017
bbc.com,los angeles,light cloud,19,15,16.875,8,S,81.875,,,day,31-10-2017
bbc.com,yuma,sunny,22,11,,13,ENE,33.0,,,week,06-11-2017
bbc.com,yuma,light cloud,26,14,20.5,10,ESE,67.625,,,day,31-10-2017
bbc.com,tucson international airport,sunny,25,11,,10,NNW,42.0,,,week,06-11-2017
bbc.com,san antonio,sunny intervals,29,20,,18,S,56.0,,,week,06-11-2017
bbc.com,san antonio,light cloud,20,14,16.75,18,NE,77.125,,,day,31-10-2017
bbc.com,tucson international airport,light cloud,28,15,21.25,8,S,51.0,,,day,31-10-2017
bbc.com,beaumont,sunny intervals,24,20,20.75,18,SE,75.125,,,day,31-10-2017
bbc.com,beaumont,sunny intervals,27,21,,19,S,67.0,,,week,06-11-2017
bbc.com,houma,sunny,24,18,19.5,13,SSE,72.75,,,day,31-10-2017
bbc.com,houma,sunny,27,20,,14,SSE,65.0,,,week,06-11-2017
bbc.com,pensacola,sunny,22,18,18.625,5,ESE,70.875,,,day,31-10-2017
bbc.com,pensacola,sunny,25,18,,11,SE,68.0,,,week,06-11-2017
bbc.com,valdosta regional airport,sunny,28,17,,10,E,57.0,,,week,06-11-2017
bbc.com,valdosta regional airport,sunny,22,9,14.875,3,N,69.375,,,day,31-10-2017
bbc.com,miami,sunny,26,23,,19,ENE,77.0,,,week,06-11-2017
bbc.com,miami,sunny intervals,24,21,21.125,14,NNE,71.375,,,day,31-10-2017
bbc.com,columbia metropolitan airport,sunny,21,9,14.625,8,W,71.75,,,day,31-10-2017
bbc.com,columbia metropolitan airport,sunny,26,15,,8,ESE,60.0,,,week,06-11-2017
bbc.com,atlanta,sunny intervals,24,14,,13,SSE,70.0,,,week,06-11-2017
bbc.com,tuscaloosa municipal airport,sunny,20,13,14.625,5,ENE,75.5,,,day,31-10-2017
bbc.com,atlanta,sunny,19,9,13.125,10,NW,77.5,,,day,31-10-2017
bbc.com,tuscaloosa municipal airport,sunny intervals,26,16,,13,S,59.0,,,week,06-11-2017
bbc.com,little rock,light cloud,13,9,10.125,11,ENE,62.125,,,day,31-10-2017
bbc.com,little rock,light cloud,25,17,,21,SW,68.0,,,week,06-11-2017
bbc.com,oklahoma city,light cloud,10,6,7.5,10,ESE,61.375,,,day,31-10-2017
bbc.com,oklahoma city,sunny,23,13,,23,SSW,54.0,,,week,06-11-2017
bbc.com,albuquerque,sunny intervals,16,7,10.875,10,S,63.0,,,day,31-10-2017
bbc.com,amarillo,sunny intervals,12,6,7.375,34,S,54.5,,,day,31-10-2017
bbc.com,albuquerque,sunny,20,6,,16,SW,37.0,,,week,06-11-2017
bbc.com,amarillo,sunny,23,7,,26,SSW,28.0,,,week,06-11-2017
bbc.com,flagstaff,light cloud,15,4,9.5,14,SW,57.875,,,day,31-10-2017
bbc.com,flagstaff,sunny,9,-1,,24,SW,46.0,,,week,06-11-2017
bbc.com,las vegas,sunny,26,8,17.5,11,SSE,55.875,,,day,31-10-2017
bbc.com,las vegas,sunny,17,6,,10,NNW,32.0,,,week,06-11-2017
bbc.com,fresno,sunny,20,10,14.625,3,WSW,73.75,,,day,31-10-2017
bbc.com,fresno,sunny,16,5,,6,NNW,58.0,,,week,06-11-2017
bbc.com,sacramento,sunny,21,10,14.75,5,S,73.375,,,day,31-10-2017
bbc.com,sacramento,sunny,15,4,,6,W,63.0,,,week,06-11-2017
bbc.com,salt lake city,sunny,14,6,8.0,10,NW,62.75,,,day,31-10-2017
bbc.com,salt lake city,sunny intervals,11,-1,,16,SW,57.0,,,week,06-11-2017
bbc.com,grand junction regional airport,sunny,10,0,,14,WNW,43.0,,,week,06-11-2017
bbc.com,grand junction regional airport,sunny,17,3,9.375,5,W,54.125,,,day,31-10-2017
bbc.com,denver,sunny intervals,10,2,4.125,11,WSW,57.875,,,day,31-10-2017
bbc.com,denver,sunny,12,-1,,18,E,38.0,,,week,06-11-2017
bbc.com,kansas city,light cloud,5,2,2.375,5,SW,68.125,,,day,31-10-2017
bbc.com,st louis,light cloud,22,10,,23,SW,67.0,,,week,06-11-2017
bbc.com,kansas city,sunny,16,6,,18,NE,60.0,,,week,06-11-2017
