website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,light cloud,19,6,11.875,5,WNW,59.875,,,day,24-12-2017
bbc.com,los angeles,sunny,21,9,,6,SSE,36.0,,,week,30-12-2017
bbc.com,yuma,sunny,23,9,,11,NE,15.0,,,week,30-12-2017
bbc.com,yuma,sunny,20,4,11.5,10,N,33.125,,,day,24-12-2017
bbc.com,tucson international airport,sunny,22,8,13.375,8,E,48.875,,,day,24-12-2017
bbc.com,tucson international airport,sunny,23,6,,11,ESE,17.0,,,week,30-12-2017
bbc.com,san antonio,sunny,20,2,10.75,13,W,59.75,,,day,24-12-2017
bbc.com,san antonio,sunny,15,3,,16,SE,63.0,,,week,30-12-2017
bbc.com,beaumont,sunny,17,6,11.5,11,WSW,73.625,,,day,24-12-2017
bbc.com,beaumont,sunny,14,7,,16,E,69.0,,,week,30-12-2017
bbc.com,houma,light cloud,17,8,12.625,8,W,79.5,,,day,24-12-2017
bbc.com,houma,sunny,15,8,,18,ESE,67.0,,,week,30-12-2017
bbc.com,pensacola,light cloud,17,7,12.875,10,W,77.125,,,day,24-12-2017
bbc.com,pensacola,sunny,14,5,,16,ESE,67.0,,,week,30-12-2017
bbc.com,valdosta regional airport,sunny intervals,15,4,,11,E,68.0,,,week,30-12-2017
bbc.com,valdosta regional airport,light rain,21,8,16.875,11,WSW,89.5,,,day,24-12-2017
bbc.com,miami,sunny intervals,25,18,,18,ESE,69.0,,,week,30-12-2017
bbc.com,columbia metropolitan airport,light cloud,15,6,11.875,8,SE,83.25,,,day,24-12-2017
bbc.com,miami,sunny intervals,25,17,21.625,8,E,78.0,,,day,24-12-2017
bbc.com,columbia metropolitan airport,sunny,8,-1,,13,NW,67.0,,,week,30-12-2017
bbc.com,atlanta,sunny,8,-2,,18,E,70.0,,,week,30-12-2017
bbc.com,atlanta,light cloud,13,1,8.625,11,WSW,77.25,,,day,24-12-2017
bbc.com,tuscaloosa municipal airport,sunny,9,0,,11,ENE,64.0,,,week,30-12-2017
bbc.com,tuscaloosa municipal airport,thick cloud,11,1,8.125,11,WSW,74.875,,,day,24-12-2017
bbc.com,little rock,sunny,5,-3,,11,ESE,61.0,,,week,30-12-2017
bbc.com,little rock,light rain,9,-2,4.0,11,WNW,73.875,,,day,24-12-2017
bbc.com,oklahoma city,sunny,4,-4,,18,NW,57.0,,,week,30-12-2017
bbc.com,oklahoma city,light snow shower,3,-4,-0.25,27,N,69.875,,,day,24-12-2017
bbc.com,amarillo,sunny intervals,3,-6,-2.5,29,NNE,57.375,,,day,24-12-2017
bbc.com,amarillo,sunny,8,-7,,27,E,39.0,,,week,30-12-2017
bbc.com,albuquerque,sunny,12,-2,,10,NNW,25.0,,,week,30-12-2017
bbc.com,albuquerque,sunny,12,0,4.5,8,WSW,54.875,,,day,24-12-2017
bbc.com,flagstaff,light cloud,12,1,5.5,6,W,41.0,,,day,24-12-2017
bbc.com,las vegas,sunny,15,6,,5,WNW,20.0,,,week,30-12-2017
bbc.com,flagstaff,sunny,11,0,,14,ENE,18.0,,,week,30-12-2017
bbc.com,las vegas,light cloud,13,3,7.5,3,NNE,48.125,,,day,24-12-2017
bbc.com,fresno,sunny intervals,16,4,,3,ENE,61.0,,,week,30-12-2017
bbc.com,fresno,light cloud,13,5,7.75,3,WNW,73.875,,,day,24-12-2017
bbc.com,sacramento,light cloud,10,5,7.25,3,SE,77.625,,,day,24-12-2017
bbc.com,sacramento,light cloud,16,4,,6,ENE,64.0,,,week,30-12-2017
bbc.com,salt lake city,sunny intervals,5,-6,,13,SSW,69.0,,,week,30-12-2017
bbc.com,salt lake city,light cloud,4,0,0.25,10,ESE,83.0,,,day,24-12-2017
bbc.com,grand junction regional airport,light cloud,1,-4,-2.25,3,E,70.0,,,day,24-12-2017
bbc.com,grand junction regional airport,sunny,5,-6,,6,NNW,32.0,,,week,30-12-2017
bbc.com,denver,sunny,2,-13,,14,NNW,46.0,,,week,30-12-2017
bbc.com,denver,sunny,-1,-11,-7.625,14,SE,72.625,,,day,24-12-2017
bbc.com,kansas city,light cloud,-4,-12,,14,NE,54.0,,,week,30-12-2017
bbc.com,kansas city,light snow shower,-1,-4,-3.125,23,NW,65.125,,,day,24-12-2017
bbc.com,st louis,light cloud,-3,-12,,14,NW,62.0,,,week,30-12-2017
bbc.com,st louis,light snow,0,-6,-2.75,11,WNW,75.75,,,day,24-12-2017
bbc.com,nashville,sunny,3,-6,,13,WNW,62.0,,,week,30-12-2017
bbc.com,louisville,thick cloud,1,-8,,16,W,61.0,,,week,30-12-2017
bbc.com,nashville,light rain,7,-3,3.25,11,WSW,73.75,,,day,24-12-2017
bbc.com,louisville,thick cloud,6,-3,1.75,10,SE,74.75,,,day,24-12-2017
bbc.com,knoxville,sunny intervals,4,-5,,10,WNW,67.0,,,week,30-12-2017
bbc.com,knoxville,thick cloud,9,-2,5.875,8,WNW,74.75,,,day,24-12-2017
bbc.com,raleigh east airport,light rain,8,5,7.5,14,ENE,85.25,,,day,24-12-2017
bbc.com,raleigh east airport,sunny,4,-5,,13,N,67.0,,,week,30-12-2017
bbc.com,washington dulles international airport,sunny,1,-9,,16,N,57.0,,,week,30-12-2017
bbc.com,cleveland,light snow,-4,-10,,21,WSW,74.0,,,week,30-12-2017
bbc.com,cleveland,light snow,0,-6,-2.125,10,E,84.125,,,day,24-12-2017
bbc.com,washington dulles international airport,light cloud,7,-1,3.375,11,NE,74.5,,,day,24-12-2017
bbc.com,rochester,light snow,-6,-11,,18,SE,70.0,,,week,30-12-2017
bbc.com,rochester,light cloud,-2,-4,-2.5,6,SSW,84.875,,,day,24-12-2017
bbc.com,sioux falls,sunny intervals,-6,-17,-10.125,23,WNW,72.625,,,day,24-12-2017
bbc.com,sioux falls,sunny,-15,-24,,21,NNW,57.0,,,week,30-12-2017
bbc.com,bangor,light cloud,1,-5,-2.5,26,NW,66.0,,,day,24-12-2017
bbc.com,minneapolis,sunny,-15,-24,,14,NNW,61.0,,,week,30-12-2017
bbc.com,bangor,sunny,-10,-17,,11,N,64.0,,,week,30-12-2017
bbc.com,chicago,light cloud,-7,-16,,18,NW,61.0,,,week,30-12-2017
bbc.com,minneapolis,thick cloud,-6,-16,-9.625,14,WNW,70.125,,,day,24-12-2017
bbc.com,chicago,light snow,-4,-9,-5.625,6,W,77.5,,,day,24-12-2017
bbc.com,rock springs,sunny intervals,-2,-13,,16,WSW,70.0,,,week,30-12-2017
bbc.com,rapid city,sunny intervals,-5,-16,-11.0,35,NW,61.75,,,day,24-12-2017
