website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,yuma,sunny,25,9,16.875,10,NNW,45.125,,,day,15-01-2018
bbc.com,yuma,sunny,17,5,,11,NNE,21.0,,,week,21-01-2018
bbc.com,los angeles,light cloud,21,11,15.5,5,W,72.125,,,day,15-01-2018
bbc.com,los angeles,sunny,15,6,,8,E,46.0,,,week,21-01-2018
bbc.com,tucson international airport,sunny,24,9,15.25,8,ESE,48.25,,,day,15-01-2018
bbc.com,tucson international airport,sunny,15,1,,8,SE,26.0,,,week,21-01-2018
bbc.com,san antonio,light cloud,19,0,12.375,13,S,75.25,,,day,15-01-2018
bbc.com,san antonio,sunny,20,5,,21,NW,44.0,,,week,21-01-2018
bbc.com,beaumont,sunny,16,5,10.375,11,SSE,79.375,,,day,15-01-2018
bbc.com,beaumont,heavy rain shower,20,7,,21,SW,85.0,,,week,21-01-2018
bbc.com,houma,sunny,14,4,7.5,5,E,79.125,,,day,15-01-2018
bbc.com,houma,sunny intervals,23,12,,24,SSE,79.0,,,week,21-01-2018
bbc.com,pensacola,sunny,11,4,6.625,6,ENE,73.375,,,day,15-01-2018
bbc.com,pensacola,light cloud,20,14,,23,SE,82.0,,,week,21-01-2018
bbc.com,valdosta regional airport,sunny,10,0,4.375,10,NNE,70.5,,,day,15-01-2018
bbc.com,valdosta regional airport,sunny,23,13,,13,SE,66.0,,,week,21-01-2018
bbc.com,miami,sunny intervals,24,21,,21,E,73.0,,,week,21-01-2018
bbc.com,miami,light cloud,22,19,19.125,27,NNE,75.125,,,day,15-01-2018
bbc.com,columbia metropolitan airport,sunny,5,-1,0.5,8,NNE,68.625,,,day,15-01-2018
bbc.com,columbia metropolitan airport,sunny,19,11,,10,SSE,70.0,,,week,21-01-2018
bbc.com,atlanta,sunny,18,10,,18,SSE,78.0,,,week,21-01-2018
bbc.com,atlanta,sunny,8,-1,2.25,10,SSE,76.75,,,day,15-01-2018
bbc.com,tuscaloosa municipal airport,sunny,9,0,3.625,10,SSW,72.125,,,day,15-01-2018
bbc.com,tuscaloosa municipal airport,sunny intervals,19,9,,16,SSE,74.0,,,week,21-01-2018
bbc.com,little rock,sunny intervals,7,-6,0.625,6,W,66.75,,,day,15-01-2018
bbc.com,little rock,heavy rain shower,15,2,,19,SW,85.0,,,week,21-01-2018
bbc.com,amarillo,sunny,7,-6,,26,NNW,40.0,,,week,21-01-2018
bbc.com,albuquerque,sunny intervals,12,-1,3.875,6,NE,62.125,,,day,15-01-2018
bbc.com,oklahoma city,sunny,9,-2,,19,NW,59.0,,,week,21-01-2018
bbc.com,amarillo,light snow,1,-11,-3.125,37,NE,58.0,,,day,15-01-2018
bbc.com,oklahoma city,light cloud,2,-9,-2.375,26,NNE,54.75,,,day,15-01-2018
bbc.com,albuquerque,sunny,6,-6,,14,NW,27.0,,,week,21-01-2018
bbc.com,flagstaff,light cloud,11,-1,4.0,6,WNW,68.5,,,day,15-01-2018
bbc.com,flagstaff,sunny,0,-9,,10,WNW,35.0,,,week,21-01-2018
bbc.com,las vegas,sunny,9,1,,6,NE,37.0,,,week,21-01-2018
bbc.com,las vegas,sunny,15,5,10.125,3,ENE,72.625,,,day,15-01-2018
bbc.com,sacramento,light cloud,13,10,11.0,5,S,92.375,,,day,15-01-2018
bbc.com,sacramento,light cloud,10,5,,14,ENE,74.0,,,week,21-01-2018
bbc.com,fresno,light cloud,17,10,12.25,5,S,85.75,,,day,15-01-2018
bbc.com,fresno,light cloud,12,4,,8,ESE,63.0,,,week,21-01-2018
bbc.com,salt lake city,sunny intervals,2,-6,,16,S,71.0,,,week,21-01-2018
bbc.com,salt lake city,sunny,7,-1,2.125,6,NNW,85.75,,,day,15-01-2018
bbc.com,grand junction regional airport,sunny,0,-10,,5,ENE,39.0,,,week,21-01-2018
bbc.com,denver,light snow,-2,-11,-7.625,19,NE,57.875,,,day,15-01-2018
bbc.com,denver,sunny,1,-11,,14,W,34.0,,,week,21-01-2018
bbc.com,grand junction regional airport,sunny,8,-3,1.375,3,NNW,68.125,,,day,15-01-2018
bbc.com,kansas city,thick cloud,-6,-17,-11.0,24,NNW,58.625,,,day,15-01-2018
bbc.com,kansas city,sunny,5,-4,,16,NW,66.0,,,week,21-01-2018
bbc.com,knoxville,sunny,6,-3,0.75,13,SSW,64.0,,,day,15-01-2018
bbc.com,knoxville,sunny,15,4,,6,N,71.0,,,week,21-01-2018
bbc.com,louisville,light cloud,14,4,,19,SSW,81.0,,,week,21-01-2018
bbc.com,st louis,thick cloud,9,-2,,18,WSW,82.0,,,week,21-01-2018
bbc.com,st louis,light snow,-1,-15,-8.0,24,WNW,61.125,,,day,15-01-2018
bbc.com,nashville,light cloud,5,-9,-0.25,18,SW,67.125,,,day,15-01-2018
bbc.com,louisville,light snow,1,-13,-4.125,19,SSW,78.125,,,day,15-01-2018
bbc.com,nashville,sunny intervals,15,4,,19,S,79.0,,,week,21-01-2018
bbc.com,cleveland,light snow,-2,-11,-5.625,16,SSE,86.25,,,day,15-01-2018
bbc.com,cleveland,light rain,10,2,,23,SSW,81.0,,,week,21-01-2018
bbc.com,rochester,light cloud,-6,-7,-8.25,14,ESE,82.875,,,day,15-01-2018
bbc.com,rochester,thick cloud,10,4,,16,SSW,74.0,,,week,21-01-2018
bbc.com,raleigh east airport,sunny,17,9,,10,SSW,69.0,,,week,21-01-2018
bbc.com,washington dulles international airport,thick cloud,0,-5,-4.0,6,ENE,67.75,,,day,15-01-2018
bbc.com,washington dulles international airport,sunny intervals,15,5,,13,S,57.0,,,week,21-01-2018
bbc.com,raleigh east airport,sunny intervals,2,-3,-1.5,10,N,71.375,,,day,15-01-2018
bbc.com,chicago,thick cloud,7,-3,,19,WSW,79.0,,,week,21-01-2018
bbc.com,sioux falls,thick cloud,-19,-25,-21.625,31,NNW,71.0,,,day,15-01-2018
bbc.com,minneapolis,light cloud,-2,-13,,14,WNW,69.0,,,week,21-01-2018
bbc.com,sioux falls,light cloud,-1,-12,,21,NW,58.0,,,week,21-01-2018
bbc.com,bangor,light cloud,-6,-9,-9.375,21,NNE,66.25,,,day,15-01-2018
bbc.com,bangor,light cloud,7,0,,10,SSW,64.0,,,week,21-01-2018
bbc.com,chicago,light snow,-3,-10,-7.0,13,S,82.875,,,day,15-01-2018
bbc.com,minneapolis,light snow,-15,-18,-17.0,21,NNW,82.625,,,day,15-01-2018
bbc.com,rock springs,sunny,1,-9,-4.5,21,E,66.875,,,day,15-01-2018
bbc.com,rock springs,sunny,-6,-17,,16,WSW,66.0,,,week,21-01-2018
bbc.com,rapid city,sunny intervals,-1,-12,,23,N,51.0,,,week,21-01-2018
bbc.com,rapid city,sunny,-13,-20,-18.0,32,NNW,68.125,,,day,15-01-2018
bbc.com,boise,light cloud,3,-2,,14,SE,54.0,,,week,21-01-2018
bbc.com,portland,light rain,7,3,,11,ESE,85.0,,,week,21-01-2018
bbc.com,boise,light cloud,7,1,3.0,8,SE,80.25,,,day,15-01-2018
bbc.com,portland,light cloud,11,7,8.875,11,ENE,79.5,,,day,15-01-2018
bbc.com,new york,sunny intervals,11,3,,13,SSW,64.0,,,week,21-01-2018
bbc.com,spokane international airport,light snow,1,-6,,11,SSE,79.0,,,week,21-01-2018
bbc.com,bismarck,sunny,-7,-21,,14,WNW,77.0,,,week,21-01-2018
bbc.com,bismarck,sunny,-23,-31,-26.125,21,NNW,84.75,,,day,15-01-2018
bbc.com,leeuwarden,sunny intervals,4,-1,,13,WSW,79.0,,,week,21-01-2018
bbc.com,leeuwarden,heavy rain,5,3,4.125,31,S,91.375,,,day,15-01-2018
bbc.com,new york,light cloud,-2,-4,-4.125,14,NE,58.625,,,day,15-01-2018
bbc.com,spokane international airport,sunny intervals,3,-2,-0.5,13,NE,88.875,,,day,15-01-2018
bbc.com,amsterdam airport schiphol,heavy rain,7,4,5.25,39,SSW,89.875,,,day,15-01-2018
bbc.com,maastricht aachen airport,sunny intervals,3,-2,,11,WNW,82.0,,,week,21-01-2018
bbc.com,maastricht aachen airport,light rain,6,4,5.375,31,SSW,88.375,,,day,15-01-2018
bbc.com,amsterdam airport schiphol,sunny intervals,5,-1,,14,W,80.0,,,week,21-01-2018
bbc.com,vlissingen,heavy rain,7,6,6.0,40,SSW,89.625,,,day,15-01-2018
bbc.com,vlissingen,sunny intervals,5,0,,16,WNW,78.0,,,week,21-01-2018
bbc.com,de bilt,sunny intervals,4,-2,,11,WNW,83.0,,,week,21-01-2018
bbc.com,de bilt,heavy rain,6,4,5.375,24,SSW,90.0,,,day,15-01-2018
bbc.com,eindhoven,light rain,7,4,5.375,29,SSW,91.0,,,day,15-01-2018
bbc.com,rotterdam,sunny intervals,4,-1,,13,WSW,81.0,,,week,21-01-2018
bbc.com,eindhoven,sunny intervals,4,-2,,13,WNW,82.0,,,week,21-01-2018
bbc.com,rotterdam,heavy rain,6,5,5.625,29,SSW,88.5,,,day,15-01-2018
timeanddate.com,los angeles,Mostly sunny.,23,13,,10,SW,39,6,,day,15-01-2018
timeanddate.com,yuma marine corps air station,Partly sunny.,26,11,,14,NNW,20,1,,day,15-01-2018
timeanddate.com,los angeles,Mostly cloudy.,20,12,,4,SE,11,4,,week,21-01-2018
timeanddate.com,yuma marine corps air station,Partly cloudy.,20,6,,7,NE,10,2,,week,21-01-2018
timeanddate.com,davis-monthan air force base,Partly sunny.,25,10,,9,ESE,17,0,,day,15-01-2018
timeanddate.com,davis-monthan air force base,Sunny.,18,3,,13,E,7,2,,week,21-01-2018
timeanddate.com,el paso international airport,High level clouds.,18,1,,10,ESE,28,0,,day,15-01-2018
timeanddate.com,pensacola regional airport,Sunny.,14,0,,9,ENE,39,5,,day,15-01-2018
timeanddate.com,valdosta regional,Mostly sunny.,12,-2,,11,NE,37,5,,day,15-01-2018
timeanddate.com,el paso international airport,Sunny.,13,2,,7,W,12,1,,week,21-01-2018
timeanddate.com,pensacola regional airport,Light rain. Cloudy.,22,13,,19,S,74,44,3.0,week,21-01-2018
timeanddate.com,midland - midland airpark,Partly sunny.,14,-1,,16,S,48,1,,day,15-01-2018
timeanddate.com,valdosta regional,Sunny.,23,7,,13,S,64,6,,week,21-01-2018
timeanddate.com,miami international airport,More clouds than sun.,22,16,,30,NE,69,16,,day,15-01-2018
timeanddate.com,midland - midland airpark,Sunny.,15,5,,26,NW,8,1,,week,21-01-2018
timeanddate.com,san antonio international airport,Cloudy.,18,7,,16,SE,56,11,,day,15-01-2018
timeanddate.com,columbia owens downtown airport,Sunny.,9,-3,,7,ENE,24,7,,day,15-01-2018
timeanddate.com,miami international airport,A few showers. Clearing skies.,25,21,,22,E,71,49,1.3,week,21-01-2018
