website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,25,13,,6,W,38.0,,,week,22-11-2017
bbc.com,los angeles,light cloud,23,16,18.5,6,WSW,70.875,,,day,16-11-2017
bbc.com,yuma,light cloud,30,15,21.875,3,NNW,42.25,,,day,16-11-2017
bbc.com,yuma,sunny,27,14,,11,NNE,17.0,,,week,22-11-2017
bbc.com,tucson international airport,sunny,26,11,,14,ESE,17.0,,,week,22-11-2017
bbc.com,tucson international airport,sunny,31,13,20.625,6,ESE,28.875,,,day,16-11-2017
bbc.com,san antonio,sunny,26,19,22.0,11,W,84.5,,,day,16-11-2017
bbc.com,san antonio,sunny,21,8,,18,ENE,50.0,,,week,22-11-2017
bbc.com,beaumont,sunny,19,10,,16,NNW,67.0,,,week,22-11-2017
bbc.com,houma,sunny,24,15,18.875,10,E,79.5,,,day,16-11-2017
bbc.com,houma,sunny intervals,21,12,,16,E,65.0,,,week,22-11-2017
bbc.com,beaumont,sunny intervals,24,18,20.125,10,SE,86.875,,,day,16-11-2017
bbc.com,pensacola,sunny,21,13,16.0,6,NNE,74.125,,,day,16-11-2017
bbc.com,pensacola,sunny,20,12,,14,ENE,62.0,,,week,22-11-2017
bbc.com,valdosta regional airport,sunny,21,8,14.0,10,N,71.375,,,day,16-11-2017
bbc.com,valdosta regional airport,light cloud,23,11,,10,E,56.0,,,week,22-11-2017
bbc.com,miami,sunny intervals,26,21,,16,ENE,75.0,,,week,22-11-2017
bbc.com,columbia metropolitan airport,sunny,18,5,11.375,8,NW,76.125,,,day,16-11-2017
bbc.com,columbia metropolitan airport,light cloud,17,6,,10,E,58.0,,,week,22-11-2017
bbc.com,miami,thundery shower,26,23,23.625,26,NNE,80.125,,,day,16-11-2017
bbc.com,atlanta,sunny intervals,16,6,,14,W,66.0,,,week,22-11-2017
bbc.com,atlanta,sunny intervals,17,5,11.5,16,NW,73.5,,,day,16-11-2017
bbc.com,tuscaloosa municipal airport,sunny intervals,18,8,13.375,6,N,78.375,,,day,16-11-2017
bbc.com,tuscaloosa municipal airport,sunny intervals,17,7,,11,E,60.0,,,week,22-11-2017
bbc.com,oklahoma city,sunny,12,4,,14,E,51.0,,,week,22-11-2017
bbc.com,little rock,sunny,13,5,,13,ENE,58.0,,,week,22-11-2017
bbc.com,little rock,sunny,15,11,12.0,10,E,71.875,,,day,16-11-2017
bbc.com,oklahoma city,light cloud,14,13,12.125,11,SSE,83.125,,,day,16-11-2017
bbc.com,amarillo,sunny,15,2,,19,NNW,36.0,,,week,22-11-2017
bbc.com,amarillo,sunny,23,11,13.75,32,SW,45.5,,,day,16-11-2017
bbc.com,albuquerque,sunny,21,9,13.625,10,S,42.75,,,day,16-11-2017
bbc.com,albuquerque,sunny,16,3,,8,WNW,31.0,,,week,22-11-2017
bbc.com,flagstaff,light cloud,16,8,11.0,24,SW,40.125,,,day,16-11-2017
bbc.com,flagstaff,sunny,15,4,,13,SSE,21.0,,,week,22-11-2017
bbc.com,fresno,light cloud,20,10,,6,ESE,62.0,,,week,22-11-2017
bbc.com,las vegas,sunny,20,11,,5,NNW,23.0,,,week,22-11-2017
bbc.com,las vegas,light cloud,25,15,18.75,18,SSW,38.375,,,day,16-11-2017
bbc.com,sacramento,light rain shower,16,9,13.25,11,SSW,84.5,,,day,16-11-2017
bbc.com,sacramento,light cloud,17,10,,10,NE,76.0,,,week,22-11-2017
bbc.com,fresno,heavy rain,17,12,15.125,11,SE,87.0,,,day,16-11-2017
bbc.com,salt lake city,light cloud,14,2,,11,SW,64.0,,,week,22-11-2017
bbc.com,salt lake city,light cloud,18,8,12.625,19,S,70.0,,,day,16-11-2017
bbc.com,denver,sunny,21,7,12.5,19,SW,39.0,,,day,16-11-2017
bbc.com,grand junction regional airport,sunny,13,1,,6,ENE,31.0,,,week,22-11-2017
bbc.com,grand junction regional airport,sunny intervals,18,10,12.0,5,SE,48.125,,,day,16-11-2017
bbc.com,denver,sunny,16,0,,14,SSW,29.0,,,week,22-11-2017
bbc.com,kansas city,sunny,8,1,,10,E,57.0,,,week,22-11-2017
bbc.com,kansas city,sunny,10,7,7.375,11,SE,69.125,,,day,16-11-2017
bbc.com,knoxville,light cloud,12,2,,8,NNE,66.0,,,week,22-11-2017
bbc.com,st louis,sunny,8,1,,11,NE,58.0,,,week,22-11-2017
bbc.com,louisville,sunny,10,2,,13,SE,64.0,,,week,22-11-2017
bbc.com,nashville,sunny,11,3,,10,NE,61.0,,,week,22-11-2017
bbc.com,knoxville,light cloud,13,3,8.5,5,WNW,76.125,,,day,16-11-2017
bbc.com,nashville,light cloud,12,3,7.625,8,NNW,75.5,,,day,16-11-2017
bbc.com,st louis,light cloud,7,2,4.0,3,N,71.875,,,day,16-11-2017
bbc.com,louisville,sunny intervals,9,2,4.75,11,NW,76.0,,,day,16-11-2017
bbc.com,raleigh east airport,sunny,14,3,,10,NW,59.0,,,week,22-11-2017
bbc.com,raleigh east airport,sunny,16,2,9.5,16,WNW,68.375,,,day,16-11-2017
bbc.com,cleveland,light rain,7,1,4.25,29,WNW,74.5,,,day,16-11-2017
bbc.com,cleveland,thick cloud,5,0,,18,N,67.0,,,week,22-11-2017
bbc.com,washington dulles international airport,sunny,10,-1,,16,WNW,55.0,,,week,22-11-2017
bbc.com,rochester,light rain,7,-1,3.875,27,WSW,77.125,,,day,16-11-2017
bbc.com,rochester,thick cloud,3,-1,,21,WSW,66.0,,,week,22-11-2017
bbc.com,washington dulles international airport,sunny,13,2,7.125,21,W,66.625,,,day,16-11-2017
bbc.com,minneapolis,sunny,2,-3,,10,ESE,50.0,,,week,22-11-2017
bbc.com,sioux falls,light cloud,5,1,2.0,26,SSE,69.625,,,day,16-11-2017
bbc.com,sioux falls,sunny,6,-2,,16,ENE,49.0,,,week,22-11-2017
bbc.com,bangor,light rain,9,4,6.25,13,SE,94.125,,,day,16-11-2017
bbc.com,chicago,sunny,4,-1,,14,E,62.0,,,week,22-11-2017
bbc.com,bangor,sunny intervals,4,-4,,18,WNW,60.0,,,week,22-11-2017
bbc.com,minneapolis,light cloud,1,0,0.25,11,SE,73.25,,,day,16-11-2017
bbc.com,chicago,sunny intervals,4,1,2.375,13,N,70.875,,,day,16-11-2017
bbc.com,portland,light rain shower,13,7,,11,S,88.0,,,week,22-11-2017
bbc.com,rapid city,sunny,15,1,,19,W,38.0,,,week,22-11-2017
bbc.com,rapid city,light cloud,19,2,11.125,32,WSW,44.875,,,day,16-11-2017
bbc.com,rock springs,sunny intervals,8,-2,,8,SW,57.0,,,week,22-11-2017
bbc.com,boise,light cloud,12,5,,16,SSE,59.0,,,week,22-11-2017
bbc.com,rock springs,light cloud,11,3,6.375,13,S,68.75,,,day,16-11-2017
bbc.com,portland,heavy rain shower,9,5,7.25,14,SSW,89.25,,,day,16-11-2017
bbc.com,boise,light rain,11,3,6.875,10,W,80.5,,,day,16-11-2017
bbc.com,new york,sunny,8,0,,19,NW,54.0,,,week,22-11-2017
bbc.com,spokane international airport,light rain,9,3,,21,SSE,80.0,,,week,22-11-2017
bbc.com,leeuwarden,light cloud,12,4,8.625,18,SW,89.75,,,day,16-11-2017
bbc.com,new york,light rain shower,12,3,8.375,18,W,71.5,,,day,16-11-2017
bbc.com,spokane international airport,light rain shower,7,1,3.5,26,SW,85.75,,,day,16-11-2017
bbc.com,leeuwarden,light cloud,9,4,,21,SSW,84.0,,,week,22-11-2017
bbc.com,bismarck,sunny,8,-3,,18,S,49.0,,,week,22-11-2017
bbc.com,bismarck,light cloud,4,-3,0.0,29,SSE,74.375,,,day,16-11-2017
bbc.com,vlissingen,thick cloud,10,7,,24,SSW,82.0,,,week,22-11-2017
bbc.com,maastricht aachen airport,light cloud,9,5,,18,SSW,81.0,,,week,22-11-2017
bbc.com,de bilt,light cloud,10,5,,16,SSW,84.0,,,week,22-11-2017
bbc.com,amsterdam airport schiphol,light cloud,10,5,,23,SSW,84.0,,,week,22-11-2017
bbc.com,maastricht aachen airport,light cloud,9,7,8.125,11,SW,90.0,,,day,16-11-2017
bbc.com,amsterdam airport schiphol,light cloud,12,4,9.25,18,SW,92.875,,,day,16-11-2017
bbc.com,vlissingen,light cloud,11,6,9.5,16,SW,92.625,,,day,16-11-2017
bbc.com,de bilt,thick cloud,11,4,8.625,13,SSW,93.5,,,day,16-11-2017
bbc.com,eindhoven,light cloud,10,4,,18,SSW,82.0,,,week,22-11-2017
bbc.com,eindhoven,light cloud,11,4,8.375,13,SW,94.25,,,day,16-11-2017
bbc.com,rotterdam,light cloud,10,6,,19,SSW,83.0,,,week,22-11-2017
bbc.com,rotterdam,light cloud,11,6,9.625,13,SW,90.75,,,day,16-11-2017
timeanddate.com,los angeles,Increasing cloudiness.,24,17,,11,SE,48,21,0.0,day,16-11-2017
timeanddate.com,yuma marine corps air station,Morning clouds.,30,16,,9,SE,21,1,,day,16-11-2017
timeanddate.com,los angeles,Cloudy.,29,17,,5,W,20,4,,week,22-11-2017
timeanddate.com,yuma marine corps air station,Cloudy.,29,18,,18,N,19,5,,week,22-11-2017
timeanddate.com,davis-monthan air force base,Partly sunny.,30,14,,10,SE,12,0,,day,16-11-2017
timeanddate.com,el paso international airport,High level clouds.,24,8,,8,SSE,27,0,,day,16-11-2017
timeanddate.com,davis-monthan air force base,Mostly cloudy.,28,15,,8,NW,17,3,,week,22-11-2017
timeanddate.com,pensacola regional airport,Mostly sunny.,24,9,,12,NNE,48,3,,day,16-11-2017
timeanddate.com,valdosta regional,Sunny.,21,4,,10,NNW,47,2,,day,16-11-2017
timeanddate.com,valdosta regional,Increasing cloudiness.,21,7,,13,NNE,61,6,,week,22-11-2017
timeanddate.com,el paso international airport,Morning clouds.,22,13,,22,E,21,3,,week,22-11-2017
timeanddate.com,midland - midland airpark,Morning clouds.,22,8,,14,S,49,3,,day,16-11-2017
timeanddate.com,miami international airport,A few tstorms. High level clouds.,26,23,,22,NNE,73,52,7.5,day,16-11-2017
timeanddate.com,miami international airport,A few showers. Mostly cloudy.,26,22,,21,ENE,58,52,3.3,week,22-11-2017
timeanddate.com,pensacola regional airport,Cloudy.,21,9,,9,N,52,6,,week,22-11-2017
timeanddate.com,san antonio international airport,Cloudy.,26,21,,14,SSE,63,14,,day,16-11-2017
timeanddate.com,midland - midland airpark,Morning clouds.,18,9,,30,NE,39,4,,week,22-11-2017
timeanddate.com,columbia owens downtown airport,Mostly sunny.,21,4,,9,W,44,5,,day,16-11-2017
timeanddate.com,columbia owens downtown airport,Increasing cloudiness.,18,6,,2,W,45,6,,week,22-11-2017
timeanddate.com,san antonio international airport,A few showers. Mostly cloudy.,25,13,,13,NE,68,48,2.8,week,22-11-2017
timeanddate.com,jefferson county airport,Clearing skies.,26,16,,13,SE,64,6,,day,16-11-2017
timeanddate.com,fulton county airport-brown field,Morning clouds.,18,8,,15,NW,50,6,,day,16-11-2017
timeanddate.com,lakefront airport,Mostly sunny.,24,14,,11,ENE,61,3,,day,16-11-2017
timeanddate.com,tuscaloosa municipal airport,Morning clouds.,19,9,,9,NE,63,3,,day,16-11-2017
timeanddate.com,jefferson county airport,Drizzle. Broken clouds.,24,11,,7,NNE,50,58,1.0,week,22-11-2017
timeanddate.com,fulton county airport-brown field,Mostly cloudy.,16,6,,3,W,49,6,,week,22-11-2017
timeanddate.com,vicksburg municipal,Clearing skies.,20,11,,9,NE,72,13,,day,16-11-2017
timeanddate.com,lakefront airport,Cloudy.,21,9,,14,NNE,53,6,,week,22-11-2017
