website,location,type,max_temp,min_temp,avg_temp,wind_speed,wind_direction,humidity_percentage,pop,precipitation_amount,prediction_type,date
bbc.com,los angeles,sunny,23,11,,10,WNW,41.0,,,week,28-11-2017
bbc.com,yuma,sunny,32,16,23.375,16,NNE,24.25,,,day,22-11-2017
bbc.com,yuma,sunny,25,13,,19,NNW,21.0,,,week,28-11-2017
bbc.com,los angeles,sunny,32,17,22.75,5,NW,37.125,,,day,22-11-2017
bbc.com,tucson international airport,sunny,27,10,,10,SSE,20.0,,,week,28-11-2017
bbc.com,tucson international airport,sunny,28,12,19.125,19,ESE,32.0,,,day,22-11-2017
bbc.com,san antonio,sunny,19,4,12.75,18,N,50.5,,,day,22-11-2017
bbc.com,san antonio,sunny,26,15,,19,S,53.0,,,week,28-11-2017
bbc.com,beaumont,sunny,17,6,12.625,19,NNE,69.75,,,day,22-11-2017
bbc.com,beaumont,sunny intervals,22,16,,19,SSE,62.0,,,week,28-11-2017
bbc.com,houma,sunny,18,6,13.75,23,NNE,64.5,,,day,22-11-2017
bbc.com,houma,sunny,21,15,,16,SE,55.0,,,week,28-11-2017
bbc.com,pensacola,light cloud,18,8,13.25,21,N,63.0,,,day,22-11-2017
bbc.com,pensacola,sunny,18,13,,16,SE,57.0,,,week,28-11-2017
bbc.com,valdosta regional airport,light cloud,20,13,17.25,11,N,85.625,,,day,22-11-2017
bbc.com,valdosta regional airport,sunny,19,8,,10,ESE,50.0,,,week,28-11-2017
bbc.com,miami,sunny intervals,23,20,,21,ENE,62.0,,,week,28-11-2017
bbc.com,columbia metropolitan airport,sunny intervals,18,5,12.125,14,NNE,64.125,,,day,22-11-2017
bbc.com,miami,sunny,27,22,23.75,6,NNE,82.75,,,day,22-11-2017
bbc.com,columbia metropolitan airport,sunny,14,4,,8,SE,42.0,,,week,28-11-2017
bbc.com,atlanta,sunny,14,5,,14,SSE,54.0,,,week,28-11-2017
bbc.com,atlanta,light cloud,16,6,10.625,19,NNW,70.375,,,day,22-11-2017
bbc.com,tuscaloosa municipal airport,sunny,13,2,8.125,16,N,66.75,,,day,22-11-2017
bbc.com,tuscaloosa municipal airport,sunny,17,9,,13,S,44.0,,,week,28-11-2017
bbc.com,little rock,sunny,19,10,,18,SSW,51.0,,,week,28-11-2017
bbc.com,little rock,sunny,9,2,4.875,11,NNE,64.0,,,day,22-11-2017
bbc.com,amarillo,sunny,21,3,,31,WNW,22.0,,,week,28-11-2017
bbc.com,amarillo,sunny,16,4,7.75,21,SW,55.75,,,day,22-11-2017
bbc.com,oklahoma city,sunny,20,9,,27,SE,47.0,,,week,28-11-2017
bbc.com,oklahoma city,sunny,9,5,4.875,5,NNW,52.25,,,day,22-11-2017
bbc.com,albuquerque,sunny,16,4,9.5,8,SSW,60.0,,,day,22-11-2017
bbc.com,albuquerque,sunny,18,2,,16,N,24.0,,,week,28-11-2017
bbc.com,flagstaff,sunny,11,0,,21,NE,27.0,,,week,28-11-2017
bbc.com,flagstaff,sunny,17,3,9.75,11,ENE,54.0,,,day,22-11-2017
bbc.com,las vegas,sunny,24,8,15.5,5,ENE,58.625,,,day,22-11-2017
bbc.com,fresno,sunny,16,5,,6,NE,64.0,,,week,28-11-2017
bbc.com,sacramento,light cloud,18,11,14.25,3,NNE,93.25,,,day,22-11-2017
bbc.com,sacramento,sunny,16,5,,10,E,61.0,,,week,28-11-2017
bbc.com,las vegas,sunny,19,7,,13,N,21.0,,,week,28-11-2017
bbc.com,fresno,sunny,24,12,16.375,3,SSW,78.25,,,day,22-11-2017
bbc.com,salt lake city,sunny,10,0,,16,WNW,62.0,,,week,28-11-2017
bbc.com,salt lake city,sunny,18,7,11.625,10,ESE,80.75,,,day,22-11-2017
bbc.com,kansas city,sunny,15,6,,23,WSW,55.0,,,week,28-11-2017
bbc.com,denver,sunny,12,-3,,24,NW,29.0,,,week,28-11-2017
bbc.com,grand junction regional airport,sunny,15,3,7.375,3,ESE,69.125,,,day,22-11-2017
bbc.com,denver,sunny,18,4,9.625,18,WSW,64.25,,,day,22-11-2017
bbc.com,grand junction regional airport,sunny,12,-1,,10,NNW,31.0,,,week,28-11-2017
bbc.com,kansas city,sunny,5,2,1.875,6,SW,62.125,,,day,22-11-2017
bbc.com,knoxville,sunny,13,4,,11,SSW,55.0,,,week,28-11-2017
bbc.com,st louis,sunny,15,7,,23,SSW,52.0,,,week,28-11-2017
bbc.com,nashville,sunny,14,7,,18,S,46.0,,,week,28-11-2017
bbc.com,knoxville,sunny intervals,8,-1,4.5,13,NNE,73.625,,,day,22-11-2017
bbc.com,louisville,sunny,13,7,,21,S,53.0,,,week,28-11-2017
bbc.com,st louis,sunny,4,1,1.0,5,NNW,64.0,,,day,22-11-2017
bbc.com,nashville,sunny,7,-1,3.0,13,NNE,66.125,,,day,22-11-2017
bbc.com,louisville,sunny,6,-1,1.75,13,NNE,72.75,,,day,22-11-2017
bbc.com,raleigh east airport,sunny,11,3,,10,SW,48.0,,,week,28-11-2017
bbc.com,raleigh east airport,sunny,15,2,9.125,19,NNW,66.875,,,day,22-11-2017
bbc.com,cleveland,light cloud,9,4,,21,SSW,55.0,,,week,28-11-2017
bbc.com,rochester,thick cloud,2,-2,0.375,24,WNW,70.875,,,day,22-11-2017
bbc.com,washington dulles international airport,sunny,9,1,,16,SSW,49.0,,,week,28-11-2017
bbc.com,rochester,light cloud,6,2,,16,SSW,55.0,,,week,28-11-2017
bbc.com,cleveland,thick cloud,3,-2,0.625,18,NW,65.875,,,day,22-11-2017
bbc.com,washington dulles international airport,sunny,10,-3,4.375,27,NW,63.75,,,day,22-11-2017
bbc.com,chicago,light cloud,10,3,,26,SW,59.0,,,week,28-11-2017
bbc.com,minneapolis,thick cloud,6,-2,,18,SW,70.0,,,week,28-11-2017
bbc.com,sioux falls,light cloud,10,-2,,27,S,61.0,,,week,28-11-2017
bbc.com,bangor,heavy rain,10,-2,5.25,11,SSE,88.75,,,day,22-11-2017
bbc.com,bangor,sunny,2,-3,,13,WSW,47.0,,,week,28-11-2017
bbc.com,sioux falls,light cloud,3,-2,0.25,24,S,68.0,,,day,22-11-2017
bbc.com,chicago,sunny intervals,1,-1,-1.125,8,WSW,60.625,,,day,22-11-2017
bbc.com,minneapolis,light cloud,0,-2,-1.375,14,SSW,59.0,,,day,22-11-2017
bbc.com,rapid city,sunny intervals,9,-4,,37,WNW,45.0,,,week,28-11-2017
bbc.com,rock springs,light cloud,12,0,6.0,14,W,83.875,,,day,22-11-2017
bbc.com,portland,sunny intervals,11,4,,8,NE,84.0,,,week,28-11-2017
bbc.com,rapid city,sunny,20,4,10.75,27,NW,60.25,,,day,22-11-2017
bbc.com,rock springs,sunny,3,-6,,23,WNW,55.0,,,week,28-11-2017
bbc.com,boise,sunny,8,-1,,11,SSE,57.0,,,week,28-11-2017
bbc.com,portland,light rain shower,15,13,13.75,5,ENE,93.375,,,day,22-11-2017
bbc.com,boise,sunny intervals,16,9,11.25,6,SSE,86.875,,,day,22-11-2017
bbc.com,new york,sunny,7,2,,14,WSW,53.0,,,week,28-11-2017
bbc.com,new york,sunny,11,-1,5.25,19,NW,67.5,,,day,22-11-2017
bbc.com,leeuwarden,light cloud,12,7,10.0,31,SW,80.25,,,day,22-11-2017
bbc.com,leeuwarden,light rain shower,7,2,,18,WSW,82.0,,,week,28-11-2017
bbc.com,bismarck,light cloud,5,-6,,24,SE,65.0,,,week,28-11-2017
bbc.com,bismarck,sunny intervals,11,-5,1.625,14,SW,74.5,,,day,22-11-2017
bbc.com,spokane international airport,light cloud,6,-1,,13,SSW,78.0,,,week,28-11-2017
bbc.com,spokane international airport,light cloud,12,8,9.5,8,SE,93.25,,,day,22-11-2017
bbc.com,maastricht aachen airport,light cloud,10,9,9.5,26,SW,72.5,,,day,22-11-2017
bbc.com,amsterdam airport schiphol,light cloud,8,2,,19,WSW,83.0,,,week,28-11-2017
bbc.com,maastricht aachen airport,light cloud,6,1,,18,SW,84.0,,,week,28-11-2017
bbc.com,amsterdam airport schiphol,sunny intervals,13,8,10.5,32,SW,78.0,,,day,22-11-2017
bbc.com,de bilt,light cloud,7,1,,14,WSW,85.0,,,week,28-11-2017
bbc.com,vlissingen,light rain shower,7,4,,23,WSW,82.0,,,week,28-11-2017
bbc.com,vlissingen,sunny intervals,12,10,10.75,29,SSW,76.375,,,day,22-11-2017
bbc.com,de bilt,sunny intervals,13,7,10.125,23,SW,78.5,,,day,22-11-2017
bbc.com,rotterdam,sunny intervals,12,9,10.625,24,SSW,74.375,,,day,22-11-2017
bbc.com,eindhoven,sunny intervals,12,7,9.875,24,SW,78.0,,,day,22-11-2017
bbc.com,rotterdam,light rain,7,2,,16,WSW,83.0,,,week,28-11-2017
bbc.com,eindhoven,light cloud,7,0,,18,SSW,84.0,,,week,28-11-2017
timeanddate.com,los angeles,Haze.,33,18,,9,NNE,20,7,,day,22-11-2017
timeanddate.com,yuma marine corps air station,Mostly sunny.,30,15,,14,NNE,14,1,,day,22-11-2017
timeanddate.com,los angeles,Afternoon clouds.,26,15,,11,N,7,1,,week,28-11-2017
timeanddate.com,davis-monthan air force base,Sunny.,28,13,,14,E,12,0,,day,22-11-2017
timeanddate.com,davis-monthan air force base,Morning clouds.,26,15,,5,N,14,5,,week,28-11-2017
timeanddate.com,yuma marine corps air station,Clearing skies.,27,15,,21,N,10,1,,week,28-11-2017
timeanddate.com,el paso international airport,Sunny.,18,5,,8,ESE,26,13,,day,22-11-2017
timeanddate.com,pensacola regional airport,Afternoon clouds.,20,10,,18,N,46,12,,day,22-11-2017
timeanddate.com,valdosta regional,Tons of rain. Overcast.,20,14,,13,NE,75,94,8.8,day,22-11-2017
timeanddate.com,el paso international airport,Scattered clouds.,22,11,,18,NNE,15,3,,week,28-11-2017
timeanddate.com,midland - midland airpark,Sunny.,15,3,,9,NE,33,1,,day,22-11-2017
timeanddate.com,pensacola regional airport,Sunny.,22,11,,15,SSE,65,4,,week,28-11-2017
timeanddate.com,valdosta regional,Sunny.,21,5,,7,SE,48,3,,week,28-11-2017
timeanddate.com,miami international airport,Partly sunny.,28,21,,13,E,66,32,0.0,day,22-11-2017
timeanddate.com,san antonio international airport,Sunny.,20,10,,18,NNE,31,2,,day,22-11-2017
timeanddate.com,san antonio international airport,Sunny.,27,16,,14,S,47,6,,week,28-11-2017
timeanddate.com,midland - midland airpark,Increasing cloudiness.,25,13,,27,NE,23,4,,week,28-11-2017
timeanddate.com,columbia owens downtown airport,Cloudy.,20,8,,11,NE,52,52,0.0,day,22-11-2017
timeanddate.com,miami international airport,Sprinkles early. Scattered clouds.,25,21,,26,ENE,57,32,0.1,week,28-11-2017
timeanddate.com,jefferson county airport,Sprinkles early. Clearing skies.,18,8,,18,NNE,54,10,0.0,day,22-11-2017
timeanddate.com,columbia owens downtown airport,Sunny.,17,1,,9,S,30,3,,week,28-11-2017
timeanddate.com,fulton county airport-brown field,Clearing skies.,16,8,,13,NNW,54,24,0.0,day,22-11-2017
timeanddate.com,jefferson county airport,Sprinkles late. Afternoon clouds.,26,14,,18,S,63,43,0.4,week,28-11-2017
timeanddate.com,lakefront airport,Showers early. Morning clouds.,18,11,,20,NNE,54,13,0.0,day,22-11-2017
timeanddate.com,tuscaloosa municipal airport,Mostly sunny.,14,4,,14,N,52,7,,day,22-11-2017
timeanddate.com,fulton county airport-brown field,Sunny.,17,5,,13,SSE,31,3,,week,28-11-2017
timeanddate.com,vicksburg municipal,Sunny.,12,2,,17,N,49,7,,day,22-11-2017
timeanddate.com,lakefront airport,Afternoon clouds.,25,15,,18,S,54,4,,week,28-11-2017
timeanddate.com,tuscaloosa municipal airport,Sunny.,20,6,,15,S,54,5,,week,28-11-2017
timeanddate.com,vicksburg municipal,Sprinkles late. Increasing cloudiness.,23,8,,16,SSW,51,51,0.8,week,28-11-2017
timeanddate.com,adams field,Mostly sunny.,10,1,,12,NNE,40,0,,day,22-11-2017
timeanddate.com,amarillo international airport,Mostly sunny.,16,-1,,19,WSW,34,1,,day,22-11-2017
timeanddate.com,adams field,Drizzle. Increasing cloudiness.,19,12,,17,SSW,84,42,1.3,week,28-11-2017
timeanddate.com,amarillo international airport,Broken clouds.,16,5,,13,ENE,18,3,,week,28-11-2017
timeanddate.com,albuquerque international airport,Mostly sunny.,16,1,,11,WSW,31,0,,day,22-11-2017
timeanddate.com,flagstaff pulliam airport,Mostly sunny.,18,-2,,16,NNE,29,0,,day,22-11-2017
timeanddate.com,albuquerque international airport,Morning clouds.,15,5,,29,NW,14,3,,week,28-11-2017
timeanddate.com,flagstaff pulliam airport,Decreasing cloudiness.,13,-2,,16,ENE,26,2,,week,28-11-2017
timeanddate.com,las vegas  mccarran international airport,Mostly sunny.,25,14,,6,E,27,1,,day,22-11-2017
timeanddate.com,fresno air terminal,Haze.,25,11,,7,SSE,42,2,,day,22-11-2017
timeanddate.com,las vegas  mccarran international airport,Sunny.,20,10,,16,NNE,10,1,,week,28-11-2017
timeanddate.com,fresno air terminal,Afternoon clouds.,17,7,,6,W,35,2,,week,28-11-2017
timeanddate.com,sacramento executive airport,Haze.,21,9,,8,NNW,65,1,,day,22-11-2017
timeanddate.com,sacramento executive airport,Increasing cloudiness.,16,7,,4,NNE,36,2,,week,28-11-2017
timeanddate.com,elko municipal-harris field,Sunny.,17,2,,8,SE,48,1,,day,22-11-2017
